#{"t_start": 1774784961.6166747, "env_id": "None"}
r,l,t
14.764106,16,432.177772
2.957371,4,432.177781
14.957162,16,432.177791
1.0543947,2,432.177801
3.9590473,5,432.177812
7.9571624,9,434.103981
12.760149,14,434.104078
11.959012,13,434.104096
19.193977,21,434.104108
7.1234064,8,434.104119
20.876202,22,434.104132
1.9602091,3,434.104149
3.9590473,5,434.104169
9.998913,11,434.104181
2.123509,3,436.087673
2.0541613,3,436.087773
19.524601,21,436.087791
4.959018,6,436.08781
8.123406,9,436.08783
12.957162,14,436.087847
18.561459,20,436.087865
1.9602091,3,438.023547
7.760178,9,438.023686
7.9245453,9,438.023727
18.959011,20,438.023758
12.275344,13,438.023794
13.957162,15,438.023822
8.959012,10,439.939366
15.957162,17,439.93954
14.959012,16,439.9396
1.1240078,2,439.939643
13.760154,15,439.939674
0.96601653,2,439.939703
6.9590125,8,439.939734
26.793991,28,439.93976
5.123407,6,439.93979
5.7579246,7,439.93982
4.959018,6,439.939849
15.55906,17,439.939877
12.959012,14,439.939907
1.0508548,2,439.939936
16.595268,18,441.869525
4.1234093,5,441.869614
8.054113,9,441.86963
12.76015,14,441.869643
17.989439,19,441.869655
5.9590135,7,441.869667
5.794133,7,441.869678
3.9572065,5,441.869689
6.76015,8,441.869702
11.959012,13,441.869713
17.079323,18,443.763265
12.788726,14,443.763354
8.957167,10,443.763367
0.96601653,2,443.763379
4.959018,6,443.763389
19.56524,21,443.763398
3.9590473,5,445.667537
12.277194,13,445.667693
7.9590125,9,445.667737
29.559435,30,445.66776
9.996934,11,445.667776
4.9571686,6,445.66779
5.998914,7,445.667804
6.7611413,8,445.667818
6.9590125,8,447.537403
6.9590125,8,447.537514
1.9602091,3,447.537536
7.9590125,9,447.537556
14.078359,15,447.537574
25.591713,27,447.537591
8.760319,10,447.537608
9.757918,11,447.537625
8.959012,10,447.537641
6.9590125,8,447.537657
5.9590135,7,447.537672
8.959012,10,449.410697
4.959018,6,449.410783
11.760178,13,449.410798
4.408217,6,449.410811
7.9590125,9,449.410824
15.955312,17,449.410835
6.9590125,8,449.410847
15.760178,17,449.410858
9.959012,11,449.41087
9.959012,11,449.410882
22.98759,24,449.410893
13.656386,15,451.287601
7.9571714,9,451.287701
1.795329,3,451.287719
16.788702,18,451.287734
10.760155,12,451.287748
18.92561,20,451.287779
4.959018,6,451.287791
5.7579246,7,451.287802
14.885275,16,451.287813
5.1976495,6,453.225784
9.957162,11,453.225943
4.765962,6,453.225977
6.76015,8,453.226002
11.567094,13,453.226023
8.957163,10,453.226043
8.98759,10,453.226063
6.9571624,8,453.226085
20.277193,21,453.226105
11.955312,13,453.226129
1.1240078,2,453.226149
1.7649229,3,453.22617
6.0541134,7,453.226191
7.76411,9,453.226212
14.760148,16,453.226231
4.959018,6,453.226252
15.758298,17,455.171849
1.9602091,3,455.17197
3.9590473,5,455.171995
6.2771945,7,455.172008
10.959012,12,455.17202
2.0541613,3,455.172034
8.98944,10,455.172045
7.9590125,9,457.092706
3.9590473,5,457.092835
1.9602091,3,457.092865
17.8534,19,457.092891
7.1215563,8,457.09291
22.559435,24,457.09293
13.052263,14,457.09295
1.1240078,2,457.09297
7.9590125,9,457.092992
8.052263,9,458.976817
29.95531,30,458.976903
14.275344,15,458.976915
3.9590473,5,458.976923
16.959011,18,458.97693
5.9590135,7,458.976937
15.959012,17,458.976944
13.760149,15,458.976952
12.957162,14,458.976958
12.760178,14,458.976965
29.95531,30,458.976972
7.98944,9,458.976978
25.195799,26,458.976986
3.9590473,5,460.926189
12.959012,14,460.926334
6.197649,7,460.926372
1.9602091,3,460.926399
6.0783315,7,460.926425
2.2773986,3,460.926449
24.559435,26,460.926474
10.195798,11,460.9265
16.20727,18,460.926525
6.9571667,8,460.92655
3.1234238,4,460.926576
5.98944,7,460.926602
2.9592168,4,460.926629
1.9602091,3,462.934581
1.9894304,3,462.934719
20.985739,22,462.934752
3.9894397,5,462.934778
7.9571667,9,462.934804
1.9602091,3,462.934826
6.0541134,7,462.934848
13.955313,15,462.934871
11.407984,13,462.934896
14.078331,15,462.934922
23.758299,25,464.987552
11.957162,13,464.987651
6.9590125,8,464.98767
9.760148,11,464.987684
13.561286,15,464.987698
11.959012,13,464.987712
1.278391,2,464.987725
7.1234064,8,464.987737
5.1976495,6,464.98775
11.959012,13,464.987762
4.959018,6,464.987774
7.760149,9,464.987786
1.0543947,2,464.987797
5.9590135,7,466.876621
18.760149,20,466.876699
11.959012,13,466.87671
5.9590135,7,466.876718
1.9602091,3,466.876726
7.9590125,9,466.876733
2.0541613,3,466.876742
4.19534,5,466.876748
2.9592168,4,466.876756
4.959018,6,466.876763
2.9592168,4,466.87677
2.9592168,4,466.876778
11.121548,12,468.784459
1.9583726,3,468.784557
3.9572065,5,468.784585
2.9592168,4,468.784601
4.1976533,5,468.784616
19.959011,21,468.784631
2.9592168,4,468.784645
14.197648,15,468.784657
1.9583726,3,468.784671
3.9572065,5,468.784683
1.7649229,3,470.738811
19.95531,21,470.738959
8.123406,9,470.738998
3.9590473,5,470.739029
4.959018,6,470.739058
13.567093,15,470.739089
9.197648,10,470.739117
9.765956,11,470.739145
9.765956,11,470.739172
0.96601653,2,470.739201
1.7649229,3,470.73923
1.9602091,3,470.73926
2.120634,3,470.739288
6.195795,7,472.630014
1.9602091,3,472.630145
1.9602091,3,472.630184
5.922774,7,472.630213
3.855291,5,472.630241
4.0013423,5,472.630272
1.9583726,3,472.630301
1.9602091,3,472.630329
6.9590125,8,472.630356
13.957171,15,472.630385
9.957171,11,472.630415
11.759304,13,472.630443
13.98764,15,474.590134
1.1962425,2,474.590224
16.790577,18,474.590238
12.754206,14,474.590247
0.96601653,2,474.590255
9.959012,11,474.590263
10.567262,12,474.590271
1.9602091,3,474.590279
4.1234093,5,476.631394
10.957171,12,476.631485
7.953447,9,476.631507
10.957171,12,476.631522
8.955309,10,476.631537
15.686415,17,476.631552
6.562307,8,476.631566
11.957171,13,476.631581
7.759304,9,476.631595
1.9583726,3,476.63161
9.790577,11,476.631625
13.754239,15,476.63164
4.371765,6,476.631654
16.760153,18,478.581378
11.959012,13,478.58147
7.565251,9,478.581489
4.955334,6,478.581503
1.1240078,2,478.581516
18.989439,20,478.581529
5.9204793,7,478.581541
1.9602091,3,478.581554
8.955312,10,478.581567
14.304455,16,478.581579
18.800674,20,478.581591
13.955323,15,478.581604
17.55944,19,480.385086
7.760178,9,480.38518
12.758304,14,480.385193
5.7611423,7,480.385201
13.76015,15,480.385211
15.957162,17,480.385217
6.924543,8,480.38524
10.07833,11,482.140962
5.957164,7,482.14109
13.197648,14,482.141119
9.121561,10,482.141141
5.7583084,7,482.141162
1.1211282,2,482.141201
1.9602091,3,482.141221
12.957162,14,482.14124
8.959012,10,482.141262
7.559609,9,482.141281
1.1985551,2,482.141301
3.7581232,5,482.14132
6.760154,8,482.14134
3.7603533,5,482.141359
2.9592168,4,482.141377
13.760318,15,482.141394
5.7583084,7,482.141415
1.9602091,3,482.141433
4.9223156,6,484.094122
8.757918,10,484.094238
11.983879,13,484.094263
6.80209,8,484.094281
1.9583726,3,484.094299
12.959012,14,484.094316
21.79228,23,484.094332
5.0783367,6,484.094348
1.1240078,2,484.094367
19.760147,21,484.094383
1.9583726,3,484.0944
3.9590473,5,485.934984
19.76226,21,485.935115
16.758303,18,485.935144
6.9590125,8,485.935166
6.790531,8,485.935187
11.756452,13,485.935209
6.9553165,8,485.93523
5.1957994,6,485.93525
4.195803,5,485.93527
3.9571974,5,485.935289
8.758304,10,485.93531
6.790531,8,485.935329
1.7649229,3,485.93535
8.01125,10,487.799507
1.9602091,3,487.799607
12.957162,14,487.799624
2.050634,3,487.799636
1.0508548,2,487.799647
7.85525,9,487.799658
8.559436,10,487.79967
4.959018,6,487.799681
1.9602091,3,487.799692
2.7613456,4,487.799702
7.9198174,9,487.799714
4.959018,6,487.799724
10.676696,12,487.799735
7.758299,9,489.583492
5.758479,7,489.583592
7.849495,9,489.583606
12.9516325,14,489.583621
5.9571633,7,491.420796
18.559462,20,491.420935
2.5990593,4,491.42098
3.9571974,5,491.421009
3.794167,5,491.421035
7.9590125,9,491.42106
3.794167,5,491.421086
19.557621,21,491.421111
3.9572065,5,491.421137
2.5990593,4,491.421161
7.760178,9,491.421185
9.654401,11,491.421208
15.756721,17,493.272344
7.5988545,9,493.272458
14.011146,16,495.137946
6.7560697,8,495.138035
5.955576,7,495.13805
2.4383488,4,495.138061
6.1705284,8,495.138072
10.446129,12,495.138082
8.926084,11,495.138092
7.3653135,9,495.138102
6.1957994,7,495.138111
3.9550917,5,495.138122
3.3236873,5,495.138131
5.955576,7,495.138141
4.955334,6,495.138151
18.559435,20,495.13816
10.784658,12,495.138169
1.9602091,3,497.096761
19.786867,21,497.096889
14.55759,16,497.100789
1.9602091,3,497.10088
2.7591155,4,497.100909
5.8866897,8,497.10093
11.884622,14,497.100952
5.7592964,7,497.100972
5.3587494,7,497.100992
1.9602091,3,497.10101
1.9602091,3,497.101029
3.5602462,5,497.101048
4.359125,6,497.101067
3.0921602,5,497.101086
2.0541613,3,497.101105
14.160072,16,498.94327
12.193948,13,498.943454
12.161528,14,498.943491
5.522395,7,498.94352
5.9080176,8,498.943547
6.794132,8,498.943573
8.273494,9,498.943597
5.0783367,6,498.943622
17.752472,19,498.943646
10.955321,12,498.943671
4.0835314,6,498.943696
1.1240078,2,498.943721
14.398776,16,498.943745
4.408217,6,498.94377
2.9573765,4,498.943794
7.5652676,9,500.877846
1.9602091,3,500.878038
5.56132,7,500.878052
22.87171,24,500.878061
8.760149,10,500.878071
4.957168,6,500.87808
7.9590125,9,500.878089
4.195803,5,500.878097
7.557206,9,502.681584
8.957163,10,502.681674
18.757442,20,502.68169
12.325722,14,502.681704
16.32795,18,502.681717
7.6010585,9,502.681728
19.387304,21,502.681739
6.5612907,8,502.681765
4.959018,6,502.681785
13.970067,16,502.681799
12.786879,14,504.539535
2.9592168,4,504.53967
4.2772,5,504.539704
12.358338,14,504.539729
7.7883463,9,504.539754
1.9602091,3,504.539778
13.725678,15,504.5398
12.358892,14,504.539823
7.9590125,9,504.539848
16.358486,18,506.560659
13.983625,15,506.560769
5.9571676,7,506.560795
8.795224,11,506.560812
11.559051,13,506.560828
3.9590473,5,506.560845
17.760149,19,506.560862
9.561315,11,506.560879
1.9602091,3,506.560894
2.9592168,4,506.56091
1.0543947,2,506.560925
1.9602091,3,506.560941
3.9590473,5,506.560955
3.9590473,5,508.410736
12.957163,14,508.410833
13.67652,15,508.410849
5.726172,7,508.410861
3.9590473,5,508.410873
5.7579246,7,508.410885
5.7579246,7,508.410896
9.795247,12,508.410907
21.451208,23,508.410918
3.9590473,5,508.410929
14.808182,17,510.209581
9.959012,11,510.209679
16.959011,18,510.20971
4.959018,6,510.20972
6.75792,8,510.209728
5.9590135,7,510.209734
8.957163,10,510.209742
11.277194,12,510.209749
3.9590473,5,512.016772
1.9602091,3,512.016862
1.9602091,3,512.016877
14.959012,16,512.016889
7.85525,9,512.016901
12.557206,14,513.930539
15.523942,17,513.930676
6.9590125,8,513.930706
4.959018,6,513.930731
3.9590473,5,513.930752
6.9590125,8,513.930772
6.9590125,8,513.930791
5.9590135,7,513.93081
0.98509765,2,513.930831
10.760148,12,513.930852
16.161327,18,513.930871
1.9602091,3,513.930892
8.407984,10,513.930913
3.9590473,5,513.930932
8.27324,9,513.930952
4.959018,6,513.930973
12.5572,14,513.930992
13.559436,15,513.931011
8.957171,10,515.852675
4.959018,6,515.8528
13.596384,16,515.852826
3.9590473,5,515.852845
6.957172,8,515.852861
1.9583726,3,515.852878
3.9572065,5,515.852895
7.9571714,9,515.85291
10.851726,12,515.852928
20.586327,22,515.852943
2.1959543,3,515.852959
6.1215477,7,515.852975
2.9573765,4,515.852991
5.9571724,7,515.853007
3.9572065,5,515.853022
3.9572065,5,515.853036
6.0493054,7,515.853052
10.75449,12,517.74408
9.197648,10,517.744253
2.9552715,4,517.744298
25.955313,27,517.744334
9.959012,11,517.744368
3.9556184,5,517.744404
8.955058,10,517.744437
4.957168,6,517.744479
7.9590125,9,517.744512
10.959012,12,519.623349
24.793562,26,519.623434
4.9553156,6,519.623445
16.875381,18,519.623454
11.438412,13,519.623461
4.9553156,6,519.623469
3.9590473,5,519.623476
5.9553103,7,519.623483
4.9553156,6,519.62349
6.9571624,8,519.623498
11.959012,13,521.57042
6.0541134,7,521.570505
8.050676,9,521.570517
10.955299,12,521.570526
6.9553,8,521.570534
9.959012,11,521.570541
7.9531956,9,521.570549
2.7591155,4,521.570556
21.955057,23,521.570564
12.406133,14,521.570571
1.9996915,3,521.570579
2.3967478,4,521.570585
6.9537363,8,523.435785
11.955048,13,523.435913
2.3959103,4,523.435932
3.6515772,5,523.435945
10.959012,12,523.435957
9.271367,10,523.435967
1.597429,3,523.435978
11.957162,13,523.43599
12.957162,14,523.436002
13.193684,14,523.436013
3.6467967,5,523.436023
12.99591,15,523.436034
1.597429,3,523.436046
4.9571724,6,525.329414
9.957162,11,525.329511
10.924545,12,525.329529
2.5988455,4,525.32954
7.760178,9,525.329551
5.756067,7,525.329562
10.949747,12,525.329574
14.757918,16,525.329586
16.75671,18,525.329597
1.597429,3,527.189239
4.8001375,7,527.189337
4.8045826,7,529.066441
6.9590125,8,529.066553
3.197027,5,529.066569
19.95716,21,529.066582
8.768716,11,529.066594
16.273481,17,529.066607
5.723192,8,529.066619
13.790577,15,529.066632
21.076893,23,529.066645
4.0056815,6,529.066657
2.4011736,4,529.066669
2.398546,4,529.066682
3.321645,5,530.874963
2.3989825,4,530.875068
5.488636,8,530.875081
6.75792,8,530.875091
9.760148,11,530.8751
6.957172,8,530.875109
19.760149,21,530.875118
17.407984,19,530.875126
5.605736,8,530.875135
12.977155,14,532.786067
3.2504842,5,532.786172
14.400359,16,532.78619
2.7962787,4,532.786201
12.758299,14,532.786214
2.7591155,4,532.786228
18.95716,20,534.579835
11.959012,13,534.579934
7.1982822,10,534.579951
9.75424,11,534.579965
7.4032354,10,534.579979
3.6428838,6,534.57999
5.593801,8,534.580003
9.96,13,534.580014
18.95161,20,534.580026
6.4068556,9,536.429798
9.654162,11,536.42992
5.600436,8,536.429941
7.93632,12,536.429955
8.011364,11,536.429968
19.399136,21,536.429981
8.803556,12,536.429994
5.559479,7,538.337037
7.3658023,10,538.337187
16.387205,18,538.337217
6.3606157,8,538.337241
10.366298,13,538.337261
6.6507783,9,538.337276
6.2535996,9,538.33729
10.959012,12,538.337305
28.366385,30,538.337319
1.3636364,3,540.199745
10.129088,12,540.19986
2.757267,4,540.199885
6.9934645,9,540.199903
5.754891,7,540.19992
3.9971418,6,540.199937
1.9583726,3,540.199953
3.2023098,5,540.19997
10.412537,14,540.199987
9.964695,12,540.200004
4.800528,7,541.997289
1.597429,3,541.997429
17.75646,19,541.997454
9.007281,12,541.997473
2.3985653,4,541.99749
17.750887,19,541.997506
1.597429,3,541.997522
10.461487,14,541.997536
8.202714,11,541.997552
3.4812315,5,543.813135
9.555457,12,543.813232
1.8842355,3,543.813249
9.51386,13,543.813261
4.170562,6,545.697988
11.188313,13,545.698099
8.022942,11,545.69812
5.0600767,7,545.698138
12.176238,15,545.698154
12.292444,17,545.698169
4.7982635,7,545.698184
2.724045,4,545.698202
12.901661,18,547.526
4.3636184,6,547.526146
2.7613456,4,547.526186
1.597429,3,547.526217
13.422685,19,547.526242
2.403409,4,547.526267
10.180916,14,549.506381
2.9592168,4,549.50649
7.7962565,10,549.50651
7.6126256,11,549.506523
14.567821,18,549.506533
11.753912,15,549.506543
5.4023485,7,549.506553
9.896698,14,549.506564
1.9602091,3,551.369363
1.9602091,3,551.369456
15.453004,20,551.369473
3.2045453,5,551.369488
5.591712,7,551.3695
11.962499,14,551.36951
3.9981632,6,551.369522
8.761003,11,551.369532
8.753951,10,551.369543
2.6041274,4,553.197293
2.3989825,4,553.197415
8.689101,12,553.197438
8.804981,12,553.197456
1.7649229,3,553.197471
2.3967428,4,553.197485
5.7705994,8,553.197498
10.961607,14,555.007469
9.145825,14,555.007565
17.468925,23,555.007581
13.635841,16,555.007592
10.398485,13,555.007603
14.403514,22,555.007614
21.875778,23,555.007626
3.9008756,6,555.007636
12.771547,16,555.007647
8.19475,11,555.007658
3.2148979,5,556.892514
7.955365,10,556.892619
15.671811,22,556.892635
8.364438,11,556.892648
13.208023,16,558.721562
14.905825,21,558.721654
7.7638044,10,558.721664
12.769312,16,558.721672
6.521955,8,558.72168
8.80563,11,558.721687
11.255467,16,558.721694
11.771717,15,558.721701
15.567991,19,558.721708
9.7495985,14,558.721715
3.40935,5,558.721723
0.98938525,2,560.661348
6.5612907,8,560.661452
6.0056458,8,560.661468
9.562139,12,560.661482
7.1565285,9,560.661495
18.762144,22,560.661507
8.957182,11,560.66152
5.7601547,7,562.521697
18.025984,24,562.521785
19.154459,27,562.521796
8.700112,11,562.521804
9.057566,11,562.521812
1.278391,2,562.52182
0.96601653,2,562.521827
11.809596,15,562.521835
15.180266,21,562.521843
16.097612,21,562.521851
4.959018,6,562.521859
5.9590135,7,564.406825
13.167011,16,564.406928
3.9590473,5,564.406947
21.105522,27,564.40696
15.886769,21,564.406971
19.508938,26,564.406983
16.34462,22,564.406994
7.55721,9,564.407005
8.005419,10,564.407017
10.7587385,13,564.407028
16.62257,22,564.407039
11.362421,13,564.40705
10.479505,12,564.407061
12.819437,18,564.407074
3.9590473,5,564.407091
4.98944,6,564.407108
1.278391,2,564.407123
3.9590473,5,564.407141
7.998785,9,566.285069
20.761745,23,566.285168
8.2069025,10,566.285181
20.37825,25,566.28519
1.9602091,3,566.285198
16.885149,19,566.285206
2.1978035,3,566.285214
5.9590135,7,566.285221
2.9592168,4,566.285229
10.605011,13,566.285237
7.760149,9,566.285244
8.589477,10,566.285253
10.957176,13,566.28526
5.7579246,7,566.285267
10.957603,13,566.285275
21.382093,28,568.132022
6.2771945,7,568.132117
22.223928,27,568.132133
4.1234093,5,568.132146
12.964694,15,568.132158
6.9590125,8,568.13217
1.9602091,3,568.132182
21.267681,27,570.019377
3.9590473,5,570.01949
17.572271,22,570.019518
8.556428,10,570.019533
6.9590125,8,570.019545
1.9602091,3,570.019557
2.9592168,4,570.019568
1.9602091,3,570.01958
8.959012,10,570.019593
12.556428,14,570.019604
20.983969,27,571.969046
5.9590135,7,571.969171
0.96601653,2,571.969195
7.9590125,9,571.969211
7.9590125,9,571.969227
2.9592168,4,571.969241
2.9592168,4,571.969256
16.521404,19,571.969272
10.407984,12,571.969286
8.123406,9,571.969302
21.758305,23,571.969316
2.9851782,4,571.96933
1.9602091,3,571.969346
9.757918,11,571.96936
7.1205325,8,571.969374
9.757918,11,571.969389
8.959012,10,573.871446
1.9602091,3,573.87154
17.008419,20,573.871559
1.9583726,3,573.871572
5.9571724,7,573.871584
3.9590473,5,575.692634
3.9590473,5,575.692731
7.765956,9,575.692744
1.4547784,3,575.692754
7.9590125,9,575.692764
11.957162,13,575.692772
9.123406,10,575.692781
18.855524,23,577.523961
21.855516,27,577.524056
1.9602091,3,577.524073
13.562278,15,577.524086
1.9602091,3,579.387362
13.277194,14,579.387456
1.9602091,3,579.387498
5.957164,7,579.387516
6.9590125,8,579.387533
8.197649,9,579.387547
21.899105,27,579.387562
21.900955,27,579.387577
1.9602091,3,579.387594
7.1957984,8,579.387611
8.957162,10,579.387626
1.1240078,2,579.387641
9.123406,10,581.321241
7.9590125,9,581.321393
25.381712,30,581.321431
7.9571624,9,581.321458
7.9590125,9,581.321482
1.9602091,3,581.321505
21.65415,23,581.321529
4.760184,6,581.321553
1.278391,2,581.321578
3.9590473,5,581.321603
20.564732,23,581.321628
5.9571676,7,581.321651
7.0541134,8,581.321677
7.98944,9,581.321704
7.1234064,8,583.272527
16.757917,18,583.272619
22.07648,23,583.272631
12.277194,13,583.272638
11.957162,13,583.272645
8.959012,10,583.272652
9.957162,11,583.272659
12.275344,13,583.272666
22.747692,27,583.272674
3.1976752,4,583.272682
16.95716,18,585.220522
3.9590473,5,585.220658
6.0505886,7,585.220695
10.959012,12,585.220724
1.9602091,3,585.220752
10.054113,11,585.220777
0.96601653,2,585.220801
10.959012,12,585.220827
9.959012,11,585.220854
6.9590125,8,585.22088
13.957162,15,585.220907
6.76015,8,585.220932
7.9590125,9,587.109082
9.98944,11,587.109178
0.9280636,2,587.109193
11.957162,13,587.109205
22.79626,25,587.109216
2.123509,3,587.109227
7.5723777,9,587.109238
10.794132,12,587.109248
3.9572065,5,587.109257
2.9573765,4,587.109268
1.9602091,3,587.109278
14.195795,15,587.109289
9.794132,11,587.109298
10.855483,12,588.975022
3.9590473,5,588.97516
4.121559,5,588.975176
8.277194,9,588.975188
7.9590125,9,588.975199
18.765955,20,588.975212
3.9571974,5,588.975222
8.756069,10,588.975232
2.7591155,4,590.879634
1.9602091,3,590.879735
14.197648,15,590.879749
9.123406,10,590.879761
6.7611413,8,590.879771
9.054113,10,590.879781
11.957163,13,590.879791
1.9602091,3,590.8798
4.275359,5,590.879811
9.758299,11,590.879821
8.957162,10,590.879832
8.195335,9,590.879841
12.761141,14,590.879851
8.985181,10,590.879861
13.760149,15,590.879871
3.7905748,5,592.782361
2.9573765,4,592.782464
12.98759,14,592.782481
4.955332,6,592.782493
10.195798,11,592.782503
1.9583726,3,592.782513
22.52274,24,592.782524
9.959012,11,592.782535
6.7659564,8,594.641195
4.957168,6,594.641336
13.957162,15,594.641373
8.998789,10,594.641402
11.959012,13,594.641428
12.764111,14,594.641454
5.7601786,7,594.641483
6.955313,8,594.641511
5.765957,7,594.641538
13.957167,15,596.644791
14.959012,16,596.644931
3.9590473,5,596.644963
3.9894397,5,596.644987
1.9602091,3,596.64501
5.922313,7,596.645031
11.957162,13,596.645054
17.591705,19,596.645077
1.0508548,2,596.645099
15.959012,17,596.645121
7.725693,9,598.579651
17.788727,19,598.579757
9.7583,11,598.579774
9.955312,11,598.579786
5.0541134,6,598.579797
9.98944,11,600.429254
16.922691,18,600.429382
9.561315,11,600.429406
1.597429,3,600.429426
3.9894397,5,600.429444
1.9602091,3,600.429461
6.98944,8,600.429479
25.995085,27,600.429497
1.278391,2,600.429516
3.9590473,5,600.429534
2.9592168,4,600.429551
3.9590473,5,600.429566
24.195797,25,600.429583
3.9590473,5,600.429599
13.758299,15,600.429616
5.9571676,7,600.429632
23.989439,25,600.429647
8.760178,10,600.429663
5.9590135,7,602.377269
6.9571667,8,602.377365
10.561291,12,602.377379
3.9590473,5,602.377392
1.9602091,3,602.377402
8.959012,10,602.377412
5.0541134,6,602.377423
1.597429,3,602.377434
6.9571667,8,602.377446
17.95716,19,602.377458
1.278391,2,602.377469
7.9987855,9,602.37748
2.7613456,4,602.377492
19.95346,21,604.317072
5.9590135,7,604.317162
6.75792,8,604.317176
8.959012,10,604.317186
3.557625,5,604.317196
2.120634,3,604.317205
14.7583,16,604.317214
16.760149,18,604.317223
24.95716,26,604.317233
5.98944,7,604.317241
9.195335,10,604.31725
1.9172412,3,606.230575
6.9590125,8,606.2307
4.2772,5,606.230734
1.6000372,3,606.230757
11.794132,13,606.23078
8.987567,10,606.230803
14.794132,16,606.230828
3.8788452,6,606.23085
19.758297,21,606.230873
8.922313,10,608.0923
1.597429,3,608.092421
2.1625543,4,608.09245
9.957162,11,608.092472
10.959012,12,608.092491
1.7649229,3,608.09251
12.7564535,14,608.092529
2.3959103,4,608.092571
8.959012,10,608.09259
2.3974714,4,608.092608
2.999563,4,608.092625
8.996554,10,608.092641
14.7982,16,609.93449
6.75792,8,609.934824
9.64662,11,609.934858
3.5960164,5,609.934871
13.959012,15,609.934884
12.760149,14,609.934895
5.4526677,7,609.934906
1.597429,3,609.934916
1.6000372,3,609.934929
5.004909,7,609.934939
3.7611759,5,609.93495
1.597429,3,609.93496
18.560429,20,609.934971
5.9590135,7,609.934981
9.758469,11,611.992927
2.5660536,4,611.993036
9.123406,10,611.993059
10.758299,12,611.993077
11.959012,13,611.993092
14.570528,16,613.823608
0.91561085,2,613.82375
8.556428,10,613.823789
9.955317,11,613.823817
1.597429,3,613.823847
9.957162,11,613.823875
5.9875665,7,613.8239
13.758298,15,613.823925
2.403409,4,615.732073
16.955317,18,615.732212
5.4384108,7,615.732249
11.959012,13,615.732277
3.2045453,5,615.732304
4.7579536,6,615.73233
13.760149,15,615.732355
3.2045453,5,615.732381
2.398546,4,615.732407
5.556463,7,617.674935
10.557205,12,617.675027
22.922693,24,617.675044
10.559056,12,617.675056
2.3959103,4,617.675067
8.957163,10,617.675078
18.277193,19,617.675088
7.9571667,9,617.675099
8.757918,10,617.675109
9.561286,11,617.67512
15.957163,17,617.675131
3.9590473,5,617.675142
5.56132,7,617.675153
17.277193,18,619.534353
3.1996822,5,619.534474
8.526815,10,619.534496
13.957162,15,619.534513
2.5152087,4,619.534529
23.95716,25,619.534545
7.5245805,9,619.534556
7.360192,9,619.53457
7.55721,9,619.534586
5.9590135,7,619.534601
8.195803,9,619.534621
15.959012,17,619.534637
4.9571724,6,619.534652
3.197027,5,619.534667
8.877232,10,619.534683
17.559435,19,619.534698
7.9590125,9,619.534712
17.996937,19,621.474186
10.193953,11,621.474287
2.4011736,4,621.474301
11.552745,13,621.474309
1.6471453,3,621.474316
4.003446,6,621.474323
4.8045826,7,621.47433
10.959012,12,621.474338
9.75421,11,621.474345
16.757917,18,623.332782
19.557322,21,623.332876
17.760149,19,623.332893
6.9590125,8,623.332904
1.597429,3,623.332915
5.4023485,7,623.332926
15.275344,16,623.332936
3.557625,5,623.332947
7.568164,10,623.332956
1.597429,3,623.332966
10.362421,12,625.331497
9.759156,12,625.33164
3.7209249,5,625.331677
3.2580707,5,625.331707
2.403409,4,625.331732
5.66148,8,625.331756
6.459886,9,625.331783
7.5659285,10,625.331806
7.766035,10,625.33183
1.6000372,3,625.331853
9.556428,11,625.331879
8.760149,10,625.331904
2.4489145,4,625.331928
2.6800952,4,627.356129
2.398546,4,627.356251
2.6853719,4,627.356268
2.403409,4,627.356281
3.2023098,5,627.356294
4.801955,7,627.356305
10.137038,14,627.356318
3.5624819,5,627.356331
4.28988,6,627.356342
7.202709,10,627.356359
15.760149,17,629.27938
2.0772972,3,629.27948
8.880321,11,629.279496
3.3619134,5,629.27951
4.3561063,6,629.279523
1.6504337,3,629.279535
7.357564,9,629.279547
3.3694255,5,629.279558
8.251141,10,629.279569
3.385282,5,631.150554
7.55905,9,631.150632
13.407984,15,631.150643
14.054113,15,631.150654
11.564733,14,631.150662
14.957162,16,631.150671
14.193986,16,631.15068
9.189123,11,631.150688
4.0056815,6,631.150696
2.5634325,4,633.069609
1.7649229,3,633.069729
26.788727,28,633.069746
20.955048,22,633.069759
9.760974,12,633.069773
13.277194,14,633.069786
5.7653165,8,633.069798
7.8804903,10,633.069812
7.282911,9,633.069835
7.7962565,10,633.069849
20.959011,22,633.069863
5.656122,8,633.069875
3.9223301,5,634.987757
6.474256,8,634.987854
1.7649229,3,634.987872
3.6541984,5,634.987885
3.2045453,5,634.987897
1.0831046,2,634.987909
12.288564,15,634.98792
3.2023098,5,634.987931
1.6022727,3,634.987942
6.1864653,8,634.987954
17.054111,18,634.987965
2.5634325,4,636.796876
1.7882915,3,636.796969
8.957182,11,636.796985
6.85525,8,636.796997
8.35491,10,636.797008
4.3636184,6,636.79702
4.7579536,6,636.797032
7.354915,9,636.797044
6.6601143,9,636.797054
22.959011,24,636.797066
3.557625,5,638.601286
1.9602091,3,638.601384
7.964729,10,638.6014
17.0761,18,638.601413
13.357558,15,638.601427
2.7591155,4,638.601438
3.557625,5,638.601451
4.361383,6,638.601481
23.197647,24,638.601492
2.8552978,4,638.601502
8.360187,10,638.601513
12.169246,15,638.601523
6.360221,8,638.601532
3.0541215,4,640.516026
7.757919,9,640.516117
9.357558,11,640.516132
