#{"t_start": 1774950764.3353643, "env_id": "None"}
r,l,t
25.062527,30,576.460382
6.9875903,8,576.4604
4.0056815,6,578.536062
3.2023098,5,578.548426
1.597429,3,578.548628
23.732964,27,578.548759
8.952931,10,580.238587
8.8125,12,580.238668
5.600436,8,580.238691
5.6030917,8,580.238708
10.718973,12,580.238725
22.559048,30,581.864389
10.646242,12,581.864467
1.9583726,3,581.864481
4.003446,6,581.864491
4.0056815,6,583.467384
5.6079545,8,583.467592
10.754068,12,583.467682
22.960205,30,585.646381
23.350433,30,585.646466
1.6000372,3,585.646486
23.037916,30,587.328303
6.4505177,9,587.328385
2.3959103,4,587.328405
3.557625,5,587.328423
24.070631,30,587.328438
3.5917032,5,587.328451
4.8027377,7,588.960056
17.153046,25,590.699025
1.6022727,3,590.699101
1.597429,3,592.552349
20.770496,30,592.552436
8.003845,11,592.552458
10.412537,14,592.552475
9.278014,11,592.55249
5.7905765,7,592.552506
3.1996822,5,592.552521
4.1249995,6,594.422722
2.398546,4,594.423106
2.4011736,4,594.423383
4.003446,6,594.423632
20.454542,30,594.423862
20.454542,30,594.42409
25.212091,30,594.424322
13.360585,16,596.124262
21.647724,30,596.12437
20.50545,28,596.124394
7.65231,9,596.124414
6.404228,9,597.724016
11.258659,13,597.72412
2.4011736,4,599.56409
13.611797,18,599.564174
20.778513,30,601.11865
12.809237,17,601.118733
22.675737,30,601.118757
2.4011736,4,602.956584
0.7989179,2,602.956655
4.801955,7,604.524454
4.003446,6,604.524537
4.8045826,7,604.52456
3.321628,5,604.524577
4.7992997,7,604.524593
10.277194,11,604.524611
1.1211282,2,606.58646
3.2023098,5,606.58656
21.015457,30,606.592191
11.211045,15,606.59224
1.597429,3,609.697167
21.12487,30,609.697258
22.556438,30,609.697272
12.012181,16,609.697282
9.608773,13,609.697292
8.8125,12,609.697301
4.9571776,6,611.363575
2.398546,4,611.363644
16.020489,21,611.363657
22.000816,30,611.363666
3.1996822,5,611.363674
10.414772,14,611.363682
8.011364,11,611.363689
16.82386,22,611.363697
8.810265,12,611.363705
20.57386,30,613.638549
2.9592168,4,613.638855
20.545685,30,613.638988
4.671456,6,615.151038
8.952922,10,615.151103
8.367065,11,615.151115
20.454542,30,616.756782
1.7649229,3,616.756843
13.03986,20,616.756856
9.932432,13,616.756866
2.0795274,3,616.756873
2.2800252,4,616.756881
12.174832,16,618.446555
3.9572065,5,618.446643
3.1960602,5,620.642138
1.597429,3,622.272824
3.1997015,5,622.272908
3.9553723,5,622.272929
8.8125,12,622.272946
14.818596,20,622.272964
7.7619705,10,622.272982
4.7561197,6,623.83194
4.7992997,7,623.832021
24.62175,30,625.421278
9.158696,11,625.421365
0.91821903,2,625.42139
14.801941,18,627.53671
1.597429,3,627.536795
10.006499,13,627.536813
3.1996822,5,627.536828
24.034084,30,627.536841
21.843138,30,629.060836
12.012963,16,629.060908
2.398546,4,629.060928
1.7167277,3,630.720635
22.084011,30,630.720731
9.656386,11,630.720757
4.1160903,5,630.720777
1.6000372,3,630.720794
20.690943,30,630.72081
7.2102275,10,632.355364
3.9981632,6,632.35545
17.620916,23,634.446661
20.454542,30,634.446753
12.362421,14,634.446771
3.9981632,6,635.985545
4.9186177,7,635.985611
1.597429,3,635.985624
22.48295,30,637.640518
4.1186857,6,639.252186
20.738,26,639.252258
9.966711,13,639.252274
7.2061615,10,639.252286
2.757267,4,639.252297
15.772534,20,640.828781
3.9985533,6,640.828858
19.159088,27,640.828876
4.586854,6,640.828892
24.771513,28,642.317741
15.81818,20,643.846936
22.429577,29,643.847008
1.597429,3,643.847026
21.640205,30,643.847039
22.48529,30,643.847052
1.5982071,3,645.412969
5.9571676,7,645.413381
3.1952257,5,645.413506
13.952307,21,647.347903
15.422306,20,650.302109
21.726059,30,650.302204
6.4626164,9,650.302222
4.9223156,6,654.011812
13.004485,15,654.0119
19.765753,29,655.409862
7.674656,9,655.409997
12.46096,17,655.410015
23.068205,30,655.410027
8.420692,12,655.410039
11.7627735,15,655.410051
11.129087,13,655.410063
17.611593,22,655.410079
6.5698915,9,655.410096
14.034178,20,657.001586
6.930773,10,657.001656
6.75607,8,657.00167
17.987623,24,657.00168
5.1647544,7,657.00169
5.5614605,7,657.0017
18.39532,26,658.618754
19.028198,26,658.618854
21.873903,28,658.618878
10.359584,13,660.934999
22.00329,30,660.935098
21.999226,30,660.935131
1.9602091,3,660.935155
11.444668,15,660.93518
12.226783,16,660.935251
22.633972,30,662.243876
2.1978035,3,662.244323
22.321438,30,662.249574
1.9602091,3,662.24973
15.890436,20,663.859749
18.527636,21,663.859836
2.9592168,4,663.859851
10.128235,13,663.859861
1.9602091,3,665.603691
4.959018,6,665.60377
3.9590473,5,665.60379
6.197649,7,665.603805
8.054113,9,665.603818
7.9590125,9,665.603831
12.4101095,16,665.603844
24.976057,29,665.603858
10.962459,13,665.60387
23.971977,28,667.759393
22.163557,24,667.759469
4.959018,6,667.763552
23.22566,30,667.763611
2.9894383,4,667.763629
20.36137,25,669.027146
1.1240078,2,669.027272
6.9590125,8,669.027292
4.98944,6,669.027308
6.9590125,8,669.027321
1.0543947,2,669.027334
1.9602091,3,669.027347
17.153158,19,670.733065
2.9592168,4,670.733158
13.805586,16,670.733178
6.9590125,8,670.733195
19.56449,23,670.733211
21.450314,26,670.733227
5.98944,7,670.733242
11.959012,13,672.263299
8.959012,10,672.263388
15.362421,17,672.26341
18.55905,20,672.263429
8.959012,10,672.263444
2.9592168,4,672.26346
4.959018,6,672.263478
3.9572065,5,674.321212
14.362421,16,674.321284
23.89689,29,675.656055
16.959011,18,675.656128
10.959012,12,675.656145
4.957168,6,675.656158
23.180729,27,675.65617
0.96601653,2,675.656182
4.195803,5,675.656193
9.197648,10,677.250148
3.9894397,5,677.250239
3.9572015,5,677.250262
10.957162,12,679.003273
7.0541134,8,679.003351
13.855256,15,679.003366
6.7601776,8,681.052618
14.054113,15,681.05286
9.98944,11,681.052973
9.99879,11,681.052991
4.2772,5,681.053004
1.9602091,3,681.053016
1.9602091,3,681.053028
1.9602091,3,681.05304
2.9592168,4,682.44675
2.0541613,3,682.446836
6.9590125,8,682.446853
8.959012,10,682.446865
7.9590125,9,682.446877
7.275348,8,682.446889
9.957162,11,684.067754
6.75792,8,684.067821
3.9590473,5,684.067834
6.4079905,8,684.067845
10.790577,12,684.067854
6.9590125,8,685.665426
11.052263,12,685.665507
4.959018,6,685.665524
1.278391,2,685.665538
13.959012,15,685.66555
1.9602091,3,685.665563
1.278391,2,685.665576
2.9592168,4,685.665587
14.123406,15,685.6656
13.957162,15,688.063496
8.760149,10,688.063574
5.9590135,7,688.063587
8.197649,9,688.063598
8.123406,9,688.063608
10.959012,12,688.063617
9.277194,10,689.568879
3.9590473,5,689.568965
9.760149,11,689.568985
3.9590473,5,689.568997
15.760149,17,689.569009
1.1985551,2,689.569021
3.9590473,5,691.361567
2.9592168,4,691.361643
8.959012,10,691.361658
3.9590473,5,691.361668
10.503085,12,691.361677
11.959012,13,693.121511
6.9590125,8,693.121608
10.959012,12,693.121644
5.9590135,7,693.12167
8.197649,9,693.121693
5.9590135,7,693.121716
14.054113,15,695.342086
2.123509,3,695.342384
14.760149,16,696.757281
5.9590135,7,696.757355
4.98944,6,696.757372
2.9592168,4,696.757384
5.9590135,7,698.469596
2.9894383,4,698.469866
9.959012,11,698.469989
2.123509,3,698.470104
6.0477257,7,700.141973
5.9590135,7,700.142061
5.9590135,7,700.142083
1.9602091,3,700.142101
6.9590125,8,700.142116
11.959012,13,700.142132
6.9590125,8,700.142148
7.9590125,9,700.142163
3.1234238,4,700.142177
6.9590125,8,700.142192
6.9590125,8,700.142206
25.95716,27,702.448433
9.959012,11,702.448524
1.9583726,3,702.448547
8.959012,10,702.448565
5.9875665,7,702.44858
7.9590125,9,702.448597
6.9590125,8,702.448612
12.277194,13,703.823631
1.9974614,3,703.823724
6.1234064,7,703.823752
8.959012,10,705.456864
19.95716,21,705.456957
1.9602091,3,705.456979
1.9602091,3,705.456996
3.277229,4,705.457012
6.9590125,8,707.135366
6.9571624,8,707.135465
1.9602091,3,707.135487
21.561455,23,707.135508
3.9590473,5,709.318006
24.758299,26,709.318206
9.959012,11,709.318281
1.1240078,2,709.318349
4.760184,6,709.318413
14.957162,16,709.318479
9.760154,11,710.920439
8.959012,10,710.920534
19.760153,21,710.920557
15.959012,17,712.548645
12.85525,14,712.54871
3.9590473,5,712.548724
23.277193,24,712.548734
5.0541134,6,712.548743
5.9590135,7,712.548752
7.9590125,9,712.548761
3.277229,4,714.150018
12.959012,14,714.15011
1.9602091,3,714.150131
3.9894397,5,714.150149
3.9590473,5,714.150166
5.9590135,7,714.150183
18.277193,19,714.150199
1.1985551,2,714.150216
13.277194,14,716.417325
13.998786,15,716.417439
8.123406,9,716.417468
16.760149,18,716.41749
11.959012,13,716.417509
10.959012,12,717.762748
1.9602091,3,717.762831
17.275343,18,717.767015
8.959012,10,717.767074
0.96601653,2,717.767095
3.9590473,5,719.270482
3.0505962,4,719.270564
6.9590125,8,719.270581
10.121548,11,720.82769
3.794167,5,720.827774
4.1234093,5,720.827793
9.123406,10,720.827807
1.9602091,3,720.82782
2.9592168,4,720.827834
11.084138,12,720.827847
3.765991,5,723.136271
14.959012,16,723.136362
9.959012,11,723.148399
0.96601653,2,723.148435
14.277194,15,723.148453
6.2753444,7,724.533988
11.959012,13,724.534073
12.855289,14,724.534092
9.959012,11,724.534105
7.277194,8,726.032416
1.9602091,3,726.032824
11.197648,12,727.625774
14.957162,16,727.625855
19.959011,21,727.625872
4.7579536,6,727.625886
6.957163,8,727.6259
6.957163,8,727.625914
10.957162,12,727.625927
4.959018,6,729.921508
12.197648,13,729.921623
6.9590125,8,729.921658
11.121556,12,729.921686
4.2772,5,731.397481
7.9245424,9,731.397572
16.277193,17,731.397593
11.959012,13,731.39761
16.959011,18,731.397626
1.1240078,2,731.397642
2.2773986,3,731.397657
8.760149,10,731.397672
6.7883463,8,731.397688
3.9894397,5,731.397703
1.0543947,2,731.397719
16.277193,17,731.397734
4.959018,6,731.397749
1.9602091,3,732.9544
7.4079847,9,732.954509
11.959012,13,732.954532
5.9590135,7,732.95455
19.559055,21,734.506397
2.123509,3,734.506527
1.9602091,3,734.506553
5.1976495,6,734.506571
1.1985551,2,734.506588
7.9590125,9,736.802352
3.9590473,5,736.802464
3.9590473,5,736.80248
5.9590135,7,736.802491
1.278391,2,736.8025
8.98944,10,736.80251
1.9602091,3,736.80252
10.959012,12,736.802529
14.959012,16,736.802538
6.9590125,8,738.13245
6.2771945,7,739.744701
1.278391,2,739.744778
7.9590125,9,739.744792
9.123406,10,739.744801
11.998785,13,739.74481
11.760149,13,739.744822
13.123406,14,739.744834
5.123407,6,741.432462
3.1234238,4,741.43255
17.959011,19,741.43257
1.1985551,2,741.432586
10.959012,12,741.432601
1.9602091,3,741.432613
2.123509,3,741.432626
3.9590473,5,743.703075
4.1976533,5,743.70337
2.9592168,4,743.703474
7.9590125,9,743.703491
5.9590135,7,743.703503
6.9590125,8,745.045018
6.957172,8,745.045104
3.9590473,5,745.045121
11.959012,13,745.045136
1.9894304,3,745.045149
12.955058,14,746.584194
21.050133,22,746.584283
18.955057,20,746.584302
7.9590125,9,746.584317
17.953209,19,746.584332
9.959012,11,748.206745
0.98938525,2,748.206831
5.9571724,7,748.206855
8.959012,10,750.321776
10.120532,11,750.32205
10.048006,11,750.322085
2.9592168,4,750.322097
19.959011,21,750.322106
5.120533,6,750.322115
6.9590125,8,750.322123
28.114235,29,750.32213
1.9602091,3,750.322138
4.9571776,6,751.840673
8.957171,10,751.840765
10.957171,12,751.840788
13.957162,15,751.840806
2.9573765,4,751.840823
7.9571714,9,751.84084
9.957171,11,751.840856
17.275343,18,751.840872
4.9571724,6,751.840887
7.1234064,8,753.537988
2.957371,4,753.538074
6.955058,8,753.538097
5.955059,7,753.538116
3.1958292,4,753.538132
4.9550643,6,753.538149
9.955058,11,753.538165
7.952932,9,755.148642
12.957162,14,755.148734
12.98944,14,755.148757
3.9894397,5,755.148774
11.957162,13,755.148791
18.95716,20,755.148808
6.9529223,8,757.556634
2.5682893,4,757.556707
2.6482396,4,757.556723
8.952921,10,758.797464
7.9571624,9,758.797538
6.952923,8,758.797555
10.116016,11,760.407896
10.959012,12,762.105585
12.054113,13,762.105676
14.052263,15,762.105702
9.953726,11,764.100328
10.957162,12,764.100416
3.9981632,6,765.544168
17.804968,20,765.544233
13.121556,14,765.544247
6.4068556,9,765.544258
3.9981632,6,765.544266
10.957167,12,767.162949
8.804981,12,768.818586
7.2061477,10,768.818668
1.6022727,3,768.81869
3.2527125,5,770.997732
8.801343,12,770.997837
5.6079545,8,770.997866
17.95716,19,772.42261
1.597429,3,774.203099
9.608773,13,774.203188
11.123406,12,774.203264
1.6022727,3,775.844785
6.4068556,9,777.807889
10.405437,14,777.807951
10.407253,14,779.097556
12.012964,16,779.097633
5.600436,8,779.097678
14.985485,16,780.625028
2.398546,4,780.625138
29.949484,30,780.625171
1.7215909,3,782.104758
12.017044,16,782.104827
12.814099,17,782.104842
8.003845,11,784.404056
15.219353,20,784.408931
6.4068556,9,785.948453
15.219353,20,785.948531
2.403409,4,785.948548
11.327707,15,785.948565
16.018644,21,787.461113
1.6022727,3,787.461198
16.14965,21,787.46122
13.731115,18,787.461237
8.009129,11,787.461253
3.2580707,5,787.461269
16.821625,22,789.1303
14.094336,18,789.130393
11.57161,15,791.503024
14.411524,19,791.503093
18.423897,24,791.503107
12.811082,17,791.503118
4.8598485,7,792.921592
6.4068556,9,794.449456
9.564766,12,794.449523
19.371952,24,795.940432
24.022486,30,798.138025
3.2045453,5,798.138505
20.81026,30,799.542904
15.211834,20,799.543249
20.804998,30,799.543282
7.2102275,10,801.205236
23.981737,29,801.205304
11.964694,14,801.205317
20.688335,30,801.205327
22.281862,30,801.205337
13.562104,16,801.205349
20.688335,30,801.20536
14.418217,19,801.205372
24.031849,30,802.823822
18.42127,24,805.255471
19.634125,27,805.255533
4.058712,6,805.255545
20.539877,30,805.255553
20.539877,30,805.255562
20.539877,30,805.255569
24.029613,30,806.64136
6.5739713,9,806.641453
16.022724,21,806.641475
2.7613456,4,808.328019
13.561285,15,808.328178
24.034084,30,808.328228
14.952397,21,808.328286
7.2102275,10,809.964176
0.8541667,2,811.954956
14.786356,21,811.95508
6.409091,9,813.418209
1.7905216,3,813.4183
3.2045453,5,813.418324
13.468894,17,815.018466
8.8125,12,815.01859
21.347612,28,815.018613
12.374982,16,815.018627
16.015856,20,816.673023
6.9648986,9,816.673124
5.7905765,7,816.673143
5.123407,6,816.673154
6.409091,9,816.673163
23.512384,30,816.673172
7.078331,8,818.959563
14.418217,19,818.959826
7.964729,10,818.959958
7.568164,10,818.960076
16.94075,22,818.96019
14.373819,18,818.960303
4.959018,6,820.360282
15.174955,19,820.360363
2.403409,4,820.360383
14.175125,18,821.957702
12.368105,15,821.957798
3.9590473,5,821.957816
7.561286,9,821.957829
13.619316,18,821.95784
6.76015,8,821.957852
15.359715,21,821.957864
6.76015,8,821.957876
1.9602091,3,823.517437
16.022724,21,823.517564
1.9602091,3,823.517608
8.8125,12,825.658474
18.695417,23,825.658567
1.1240078,2,825.658586
10.362421,12,825.658601
3.2575755,5,825.658615
18.06575,24,825.658629
5.9590135,7,827.062025
13.765831,16,827.062118
1.9602091,3,827.062139
2.403409,4,828.667042
17.624996,23,828.667255
21.389614,28,828.667379
6.9590125,8,830.236104
10.53409,14,830.236204
13.760149,15,830.236229
9.277194,10,832.449564
18.362421,20,832.449894
4.8552513,6,833.762033
1.9602091,3,833.762109
4.054115,5,833.762124
2.403409,4,835.336458
1.9602091,3,835.336563
9.957171,11,837.143495
5.794133,7,837.143581
8.197649,9,837.143604
6.4068723,9,837.143622
9.957171,11,837.143639
22.431812,29,837.143654
23.771513,27,837.14367
9.666666,13,839.323106
2.4011736,4,839.323269
9.957162,11,839.323306
24.031849,30,839.323335
5.6079545,8,839.323359
6.9590125,8,839.323381
5.1647544,7,839.323404
12.957162,14,840.842892
18.211027,23,840.842973
4.5614896,6,840.842991
9.613636,13,842.465509
7.964729,10,842.465587
1.6022727,3,842.465604
14.538181,18,842.465617
7.2079916,10,842.465628
12.014809,16,842.46564
3.2045453,5,844.145431
2.403409,4,844.145512
2.403409,4,844.145532
14.959012,16,844.145549
14.418217,19,844.145566
8.362422,10,846.132756
20.028404,26,846.139444
19.278063,25,846.139634
4.170562,6,847.524142
13.617081,18,847.524228
23.981737,29,849.041116
11.213672,15,849.041196
4.0056815,6,849.041214
21.62844,28,849.041227
24.034084,30,850.673007
2.9592168,4,850.673071
8.293327,11,853.053433
15.422306,20,853.053655
13.572683,17,853.05373
4.959018,6,853.053797
9.959012,11,853.053863
1.9602091,3,853.053927
18.959011,20,853.053991
3.2045453,5,853.054056
3.9894397,5,853.05412
7.362427,9,854.6393
17.678509,23,854.639407
12.268067,16,854.639431
7.362427,9,854.63945
5.965891,8,856.332496
1.9602091,3,856.332577
8.68649,11,856.332598
9.163559,11,856.332616
9.333736,12,856.332631
1.9602091,3,858.070718
1.9602091,3,858.070802
12.743288,18,858.070824
0.96601653,2,858.070841
2.9592168,4,858.070857
8.561285,10,858.070872
17.174921,21,858.070888
1.9602091,3,858.070904
8.930227,11,860.384422
11.163558,13,860.384515
20.959011,22,860.38454
3.0541215,4,860.384559
12.771547,16,860.384576
9.567001,12,860.384593
20.315392,27,860.38461
7.9590125,9,861.925957
11.362421,13,861.927292
9.760149,11,861.927351
4.2772,5,861.927372
18.578335,23,861.927392
2.0541613,3,861.92741
11.362421,13,861.927427
3.9590473,5,863.567145
8.959012,10,863.567242
9.964695,12,863.567256
10.760149,12,863.567267
8.362422,10,863.567277
4.98944,6,863.567286
12.566967,15,865.271917
14.491889,18,865.271996
1.278391,2,865.272021
2.1978035,3,865.272037
7.277194,8,867.670038
9.197648,10,867.670128
13.656386,15,867.670149
2.9592168,4,869.105765
1.9602091,3,869.105949
9.85525,11,869.106025
6.98944,8,869.106104
3.9590473,5,870.757106
4.959018,6,870.757237
6.1234064,7,870.757252
5.0541134,6,870.757262
13.163558,15,870.757272
3.9590473,5,872.251973
14.995122,17,872.252064
7.9590125,9,872.252087
4.959018,6,872.252103
9.959012,11,872.252119
6.9590125,8,872.252137
2.9592168,4,872.252152
11.998785,13,872.252168
11.760149,13,872.252184
24.94643,30,872.2522
3.9590473,5,874.522014
11.123406,12,874.522103
1.9602091,3,874.522118
9.123406,10,874.52213
8.98944,10,874.522142
5.9590135,7,874.522152
6.98944,8,874.522162
9.054113,10,875.901504
1.9602091,3,875.901593
0.96601653,2,875.901615
6.9590125,8,875.90163
3.9590473,5,875.901646
8.197649,9,875.901661
1.9602091,3,877.438181
1.1985551,2,877.438273
9.959012,11,877.438295
7.9590125,9,877.438313
5.9590135,7,877.438327
1.9602091,3,879.002413
10.959012,12,879.002516
12.959012,14,879.002537
16.879467,18,879.002553
7.9590125,9,879.002568
5.123407,6,879.002583
7.9590125,9,881.336106
10.959012,12,881.339408
3.1234238,4,881.339598
3.9590473,5,881.339721
26.139614,30,882.632283
12.277194,13,882.632355
3.9894397,5,882.632369
20.95717,22,882.632378
10.054113,11,882.632386
2.1978035,3,882.632394
5.98944,7,882.632402
3.9590473,5,884.223586
6.9590125,8,884.223709
14.197648,15,884.223738
8.959012,10,885.833848
1.1985551,2,885.833931
1.9602091,3,885.833955
6.9590125,8,888.055482
12.955058,14,888.05557
10.959012,12,888.055595
9.98944,11,888.055612
7.9590125,9,888.055628
15.959012,17,888.055643
7.1976485,8,888.055659
7.9590125,9,888.055674
4.959018,6,889.559137
8.959012,10,889.559237
8.959012,10,889.559252
7.9590125,9,889.559263
3.9590473,5,891.404547
11.195335,12,891.404615
5.9590135,7,891.404629
2.9592168,4,891.404639
18.95716,20,891.404647
11.050589,12,891.404656
5.9590135,7,891.404666
6.9590125,8,891.404676
5.9590135,7,891.404685
4.959018,6,892.90018
15.955048,17,892.900271
8.959012,10,892.900288
10.957171,12,892.900302
5.9571724,7,892.900313
6.9590125,8,892.900325
3.9572065,5,892.900336
8.123406,9,892.900349
8.957162,10,895.246055
3.9590473,5,895.246125
1.7671529,3,895.246139
8.957162,10,895.246148
5.9571633,7,895.246156
9.957171,11,895.246164
11.959012,13,895.246172
15.11866,16,895.24618
3.9572015,5,896.642914
7.98944,9,896.643017
11.275344,12,896.643043
3.9572015,5,896.643063
1.9602091,3,896.64308
1.278391,2,896.6431
6.9590125,8,896.643117
6.0783596,7,898.320035
1.9602091,3,898.32012
3.277229,4,898.320138
4.760324,6,898.320151
1.9602091,3,899.927562
6.2771945,7,899.927651
5.9590135,7,899.927674
9.760179,11,899.927694
0.96601653,2,899.92771
22.95716,24,899.927726
4.05059,5,902.33567
1.9602091,3,902.335766
5.758314,7,902.335787
1.7649229,3,904.074269
14.076485,15,905.706798
6.9590125,8,905.706891
4.050135,5,905.715334
1.7649229,3,905.715394
5.9590135,7,905.715409
12.271103,13,905.715422
6.9590125,8,905.715435
8.074366,9,905.715469
3.0541215,4,905.715481
4.054115,5,907.340551
7.9590125,9,907.340634
4.9851804,6,907.340652
5.9590135,7,907.340667
9.760149,11,907.34068
5.7579246,7,20235.500617
17.953436,19,20235.500717
0.96601653,2,20235.500735
2.9592168,4,20235.50075
7.9590125,9,20235.500762
4.1205354,5,20235.500777
8.955048,10,20235.500789
19.271105,20,20237.640511
8.27138,9,20237.6406
1.9583726,3,20237.640622
7.9571714,9,20237.64064
1.9583726,3,20237.640654
7.955048,9,20237.640668
6.9590125,8,20239.659004
10.98574,12,20239.659086
1.6000372,3,20239.659107
1.8003644,3,20239.659123
2.957371,4,20239.65914
15.959012,17,20239.659156
10.955317,12,20239.659174
12.952921,14,20239.659192
22.95716,24,20241.54759
11.123406,12,20241.547682
3.9590473,5,20241.547706
4.1205354,5,20241.547724
1.7882915,3,20241.547741
15.959012,17,20241.547758
1.597429,3,20241.547775
11.756068,13,20243.865452
2.9967098,4,20243.865543
7.753954,9,20243.865564
11.277194,12,20243.865579
13.756069,15,20243.865592
4.955063,6,20243.865605
5.600436,8,20245.412498
16.121555,17,20245.412593
9.957162,11,20247.392311
11.955048,13,20247.392403
2.398546,4,20247.392428
1.6022727,3,20247.392447
1.7140921,3,20247.392465
5.0742564,6,20247.392481
5.6079545,8,20249.127176
2.398546,4,20249.127312
9.98944,11,20249.127338
3.9590473,5,20249.127358
18.955313,20,20249.127376
1.9602091,3,20249.127394
14.957162,16,20251.522486
9.197648,10,20251.522577
5.9571676,7,20251.522598
2.398546,4,20251.52262
13.952921,15,20251.522636
1.597429,3,20253.293699
6.409091,9,20253.293812
17.959011,19,20253.293835
4.8045826,7,20253.293856
2.5634325,4,20255.224463
16.989439,18,20255.224542
17.95532,19,20255.224557
12.792282,14,20255.224569
13.957171,15,20255.224578
1.7649229,3,20255.224588
1.9583726,3,20257.118671
9.168201,12,20257.118741
4.8005037,7,20259.603518
16.271103,17,20259.60361
3.8530278,5,20259.603639
5.600436,8,20259.603657
4.5547743,6,20259.603674
4.800528,7,20261.242552
10.959012,12,20261.242653
8.009129,11,20261.242674
2.398546,4,20261.24269
4.806818,7,20262.758604
2.403409,4,20262.758892
9.32309,11,20264.465594
3.9981632,6,20264.465692
8.810265,12,20264.465714
6.409091,9,20264.465732
8.803558,12,20266.359641
2.3959103,4,20266.35973
6.566453,9,20268.187814
16.792282,18,20268.187909
4.801955,7,20268.187935
11.2069645,15,20268.187955
11.208389,15,20270.201717
3.2023098,5,20270.201838
6.404228,9,20271.96447
5.725037,8,20274.36496
12.740869,18,20277.802165
9.406856,12,20284.007519
8.006501,11,20284.00763
18.423082,25,20285.556515
9.613636,13,20285.556626
25.974102,30,20289.322649
8.8125,12,20290.972859
10.414772,14,20290.972966
22.242079,30,20292.453953
9.613636,13,20292.454038
22.232716,30,20292.454059
9.613636,13,20292.454074
22.12276,30,20294.259191
22.709988,30,20294.259311
21.282251,30,20294.259332
8.011364,11,20294.259347
9.613636,13,20296.925979
12.81818,17,20296.926106
21.17045,30,20296.926127
21.996735,30,20296.926142
21.99408,30,20296.926156
23.383202,30,20298.652057
21.043613,30,20298.652158
6.409091,9,20300.411335
23.46803,30,20302.106428
15.219353,20,20302.10656
18.418613,24,20304.436234
3.2045453,5,20304.436356
21.523544,30,20304.436381
20.571642,30,20306.076798
23.038572,30,20306.076902
21.528406,30,20306.076921
22.792284,30,20307.85592
5.6079545,8,20307.856034
22.595589,30,20307.856059
15.219353,20,20307.856076
21.282251,30,20307.856091
21.17045,30,20309.619657
4.8598485,7,20309.619778
21.162933,30,20309.619798
21.051132,30,20311.999629
10.414772,14,20312.000122
21.043613,30,20312.000294
21.168215,30,20312.000425
2.5227273,4,20313.585249
20.931814,30,20313.585341
21.287535,30,20313.585367
22.540567,28,20313.58539
19.227268,25,20315.377735
22.602272,30,20315.377832
9.613636,13,20315.377855
12.017044,16,20315.377874
24.029222,30,20315.37789
20.57386,30,20319.396034
20.454542,30,20321.287615
9.613636,13,20321.287709
7.2102275,10,20321.287733
3.2045453,5,20321.287751
4.806818,7,20321.287768
4.926136,7,20321.287783
9.613636,13,20323.101134
13.619316,18,20323.101252
23.230713,30,20323.10127
21.924284,30,20323.101286
22.431812,29,20324.89465
13.619316,18,20327.213991
5.0910163,7,20327.214078
9.613636,13,20329.163838
12.017044,16,20329.16391
20.82954,27,20329.163925
8.8125,12,20329.163937
9.778517,13,20329.163949
13.977254,18,20331.026614
4.3636184,6,20331.026689
3.8796713,5,20331.026706
7.2102275,10,20332.836125
15.221588,20,20332.836208
10.414772,14,20332.836227
8.011364,11,20332.836244
9.004471,11,20335.258529
1.9602091,3,20335.258636
10.414772,14,20335.258661
3.1976752,4,20335.258679
7.2102275,10,20335.258696
1.9602091,3,20335.258713
5.0783367,6,20335.258732
16.82386,22,20337.133713
9.613636,13,20337.133818
9.129088,11,20337.13384
2.7613456,4,20339.105796
1.7671529,3,20339.105908
0.96601653,2,20339.105936
9.964695,12,20339.105955
2.7613456,4,20339.105973
13.977254,18,20339.105989
1.9602091,3,20340.697498
2.9592168,4,20340.697599
12.572853,16,20340.697619
3.9590473,5,20340.697636
20.74842,26,20340.697651
16.673437,21,20340.697665
24.786352,30,20340.69768
13.675077,18,20343.386911
7.964729,10,20343.387004
9.561285,11,20343.387025
18.426132,24,20343.387041
11.264341,14,20343.387056
0.96601653,2,20343.387071
6.7256794,8,20345.224153
19.389914,25,20345.224256
20.348396,26,20345.224278
6.5612907,8,20345.224294
4.959018,6,20346.938975
1.1985551,2,20346.939063
18.742723,23,20346.93908
5.9590135,7,20346.939097
9.964695,12,20346.939112
1.9602091,3,20346.939126
3.9590473,5,20346.93914
8.567171,11,20348.622542
12.561285,14,20348.622639
3.9894397,5,20348.622676
14.16924,17,20348.622694
16.010149,19,20348.62271
22.591837,29,20348.622724
4.5614896,6,20348.622739
2.9592168,4,20348.622752
10.169444,13,20348.622766
5.56132,7,20350.946407
25.782873,30,20350.946876
17.572649,21,20350.947015
3.9590473,5,20350.947131
1.9894304,3,20350.947271
12.765831,15,20350.947288
5.9590135,7,20352.729683
3.9590473,5,20352.72977
13.765831,16,20352.72979
15.561285,17,20354.539662
8.362422,10,20354.539745
13.327952,15,20354.539764
5.9590135,7,20354.539779
17.270021,21,20354.539793
8.959012,10,20354.539806
8.123406,9,20356.174292
1.278391,2,20356.174377
4.959018,6,20356.174394
3.0541215,4,20356.174408
20.775343,25,20356.174424
10.959012,12,20358.056072
10.959012,12,20358.056175
4.959018,6,20358.056194
5.9590135,7,20358.056211
6.9590125,8,20358.056226
9.197648,10,20358.056239
5.9590135,7,20358.056254
0.96601653,2,20359.64764
8.959012,10,20359.64775
5.9590135,7,20359.647775
12.161717,14,20359.647796
