#{"t_start": 1774912043.0290809, "env_id": "None"}
r,l,t
17.078331,18,865.058277
7.790575,9,865.058294
18.95716,20,867.104516
5.855251,7,867.104614
10.760178,12,867.104639
3.9590473,5,867.104659
21.790577,23,867.104677
7.9590125,9,867.104695
3.9590473,5,867.104712
3.9590473,5,867.10473
7.8552494,9,868.962021
4.959018,6,868.962112
1.9602091,3,870.860155
5.9590135,7,870.860247
8.957163,10,870.860266
20.760149,22,873.482031
3.9590473,5,873.482101
11.760149,13,873.484941
15.959012,17,875.525898
0.96601653,2,875.52601
2.9592168,4,877.446289
4.959018,6,877.446384
3.9590473,5,877.446405
3.9590473,5,877.446422
22.989439,24,877.446438
1.9602091,3,879.561949
17.760149,19,879.5622
9.277194,10,879.562327
5.0541134,6,879.562346
10.054113,11,879.562363
18.85525,20,879.562379
14.957162,16,882.160076
6.2771945,7,882.160163
10.959012,12,883.867163
4.959018,6,883.869962
5.9590135,7,883.87
3.9590473,5,883.870013
10.054113,11,886.054923
7.9571714,9,886.055015
1.9583726,3,886.055038
9.277194,10,886.055056
7.9571714,9,886.055071
7.9571714,9,886.055087
3.9894397,5,886.055103
24.760149,26,888.104572
3.0541215,4,888.10465
1.9602091,3,890.262687
1.1240078,2,890.26277
2.7591155,4,890.262789
12.957162,14,892.149997
5.957164,7,892.150083
11.959012,13,892.150101
6.7601776,8,894.150621
3.9590473,5,894.150713
3.277229,4,894.150735
1.9602091,3,896.058011
14.959012,16,896.058103
7.9590125,9,896.058127
4.054115,5,896.058146
6.4079905,8,898.774209
19.758299,21,898.774277
13.998786,15,898.774291
12.957162,14,900.770907
0.96601653,2,900.770999
1.9602091,3,900.771023
5.0541134,6,900.771041
9.957163,11,900.771057
17.95716,19,902.752174
1.9602091,3,902.752276
9.957167,11,902.752297
11.98944,13,902.752312
3.9590473,5,904.568508
3.9851804,5,904.568578
12.277194,13,904.56859
4.959018,6,904.568599
7.9590125,9,904.568608
1.1962425,2,904.568616
1.9602091,3,904.568624
1.9602091,3,904.568631
11.959012,13,907.6572
9.794132,11,907.657318
8.957171,10,907.657336
6.9590125,8,907.65735
1.2765543,2,909.274418
8.765956,10,909.274693
12.760149,14,909.274825
22.95531,24,911.143187
3.9572065,5,911.143658
10.955333,12,911.143817
3.9965816,5,913.249933
2.7661605,4,913.250014
16.193485,17,915.571831
9.760179,11,915.57192
3.9590473,5,915.571939
1.1985551,2,915.571954
7.9571624,9,915.571969
5.5623074,7,915.571985
5.9590135,7,915.571998
2.9592168,4,915.572011
14.955299,16,917.575385
4.959018,6,917.575458
7.879497,9,917.575475
7.27166,8,917.575485
6.7887263,8,919.379755
9.959012,11,919.380021
6.7601776,8,919.380149
2.04788,3,921.124601
5.4080234,7,921.124679
13.760149,15,921.124696
6.562282,8,921.124709
0.96601653,2,921.12472
5.4080234,7,921.124732
7.206899,9,921.124744
22.756458,24,923.846247
7.9590125,9,923.84636
5.9553223,7,923.846386
16.595268,18,923.846403
3.9590473,5,925.868896
8.195799,9,925.86898
9.123406,10,925.869
1.9894304,3,927.946686
1.9602091,3,927.946777
1.9602091,3,927.946799
1.1985551,2,929.962302
6.790576,8,932.024468
4.959018,6,932.024566
1.9602091,3,932.024593
0.98938525,2,932.024615
4.760184,6,932.024637
10.760155,12,933.848211
9.957167,11,933.848292
5.7922792,7,935.746766
6.195799,7,935.746852
7.9590125,9,935.74687
7.1957984,8,935.746884
8.758308,10,935.746899
1.7671529,3,937.574213
20.159893,22,937.574305
10.189965,11,937.574328
5.9555845,7,937.574347
11.402426,13,940.170767
2.41598,4,940.171031
1.0508548,2,940.171161
1.9602091,3,940.171285
3.4075139,5,942.140268
5.9590135,7,942.140355
4.790576,6,944.024867
0.91821903,2,944.024959
9.800065,12,945.971268
16.75432,18,945.971363
19.955048,21,948.403569
17.048021,18,948.403641
10.957162,12,948.403657
10.957162,12,950.466054
13.959012,15,952.361914
8.117317,9,952.362007
6.952932,8,952.362029
6.955057,8,952.362046
17.11837,18,952.362061
16.756447,18,952.362077
17.951082,19,954.271138
2.403409,4,954.271409
5.605719,8,956.648763
12.117315,13,956.648844
7.2102275,10,958.560838
18.985727,20,958.560924
9.611401,13,958.560942
6.4068556,9,958.560957
14.19236,15,958.560971
20.637108,22,958.560984
17.275343,18,960.462627
14.412917,18,960.477572
3.2045453,5,962.165129
11.957167,13,962.165225
3.1996822,5,962.165244
18.81818,23,964.881947
1.2765543,2,964.882025
3.2004797,5,966.581194
7.3680086,10,968.492493
11.164412,14,970.327937
7.253797,9,970.328126
2.5227273,4,972.976417
5.358133,7,972.976526
8.009129,11,972.976558
5.6079545,8,974.883792
3.9590473,5,974.883861
8.006501,11,974.883875
0.8011364,2,976.769651
7.6739,9,976.773621
11.215908,15,976.773664
1.9602091,3,976.773684
2.7591155,4,976.7737
5.605736,8,978.709649
13.307742,19,983.310754
1.9602091,3,983.310853
21.09599,24,985.408908
3.9590473,5,987.282246
5.362626,7,987.282328
5.9590135,7,987.282345
4.98944,6,990.139028
16.156845,18,990.139129
11.886732,15,992.081285
12.167396,16,992.08137
6.559055,8,992.081393
1.1985551,2,992.081412
12.80353,15,994.062947
15.694199,20,996.159479
20.66579,27,996.159564
7.760149,9,996.15958
12.163558,14,996.159594
20.396696,28,996.159608
20.091314,26,996.159621
16.05519,21,996.159634
24.375385,29,998.771651
14.656661,19,998.771873
14.296505,19,998.771965
19.27133,25,1001.067079
23.870338,30,1001.06714
9.595269,11,1001.067152
22.60095,25,1001.067161
6.7659564,8,1003.006316
14.326102,16,1004.775608
22.945196,29,1004.775851
10.117272,11,1007.112731
4.0765247,5,1007.112807
23.594145,26,1008.948082
8.957171,10,1008.948174
4.7561126,6,1008.948195
7.1234064,8,1008.948213
7.4022174,9,1010.827832
5.7601547,7,1010.833797
8.959012,10,1010.834088
14.765956,16,1012.840646
12.922777,14,1012.840737
7.760149,9,1015.593946
7.760178,9,1017.45074
18.358889,20,1017.450837
3.0541215,4,1017.45086
3.9590473,5,1017.450894
8.054113,9,1019.379925
3.9590473,5,1019.380186
25.212091,30,1019.380308
8.957162,10,1019.380416
15.596172,21,1019.380527
12.557848,14,1021.526232
4.1234093,5,1021.526341
10.760149,12,1021.52638
11.559445,13,1024.069192
1.9602091,3,1024.069259
13.210227,16,1025.974099
21.487406,30,1025.974367
5.9590135,7,1025.974495
11.924557,13,1028.04
11.760148,13,1028.040088
7.9590125,9,1028.040113
15.930591,19,1028.040131
4.959018,6,1029.850587
14.368309,17,1029.85067
13.248892,15,1032.638777
16.004683,18,1034.724537
1.9602091,3,1034.724654
12.277194,13,1034.724686
6.9590125,8,1036.646415
9.98944,11,1036.646496
8.277194,9,1036.646516
16.758297,18,1036.646532
8.959012,10,1036.646546
12.959012,14,1038.563564
6.9590125,8,1040.866366
16.407984,18,1042.479969
9.959012,11,1042.480041
16.438412,18,1042.480056
9.197648,10,1042.480065
22.281767,25,1042.480074
5.9590135,7,1044.552098
10.959012,12,1044.552181
11.959012,13,1044.552197
3.9590473,5,1044.552211
7.9590125,9,1046.532417
7.9590125,9,1046.532542
7.98944,9,1046.532588
12.123406,13,1046.532624
4.054115,5,1046.532658
8.98944,10,1046.53269
10.959012,12,1049.468146
7.9590125,9,1049.468373
9.959012,11,1049.468396
3.9590473,5,1049.468406
15.959012,17,1049.468415
1.9602091,3,1049.468425
17.959011,19,1051.304117
6.9590125,8,1051.304289
15.197648,16,1053.343238
6.9590125,8,1053.343335
3.9590473,5,1053.343358
7.0541134,8,1053.343376
11.957162,13,1053.343392
1.9602091,3,1055.178078
1.9602091,3,1055.178159
8.959012,10,1055.178173
4.959018,6,1055.178186
15.959012,17,1057.964427
5.9590135,7,1057.964508
5.9590135,7,1059.754053
5.123407,6,1059.754145
5.9590135,7,1059.754168
3.9590473,5,1059.754185
4.98944,6,1059.7542
5.123407,6,1059.754216
0.98938525,2,1061.872488
17.957163,19,1061.872765
10.959012,12,1061.87291
25.042732,28,1061.873044
6.0541134,7,1061.87316
3.9590473,5,1063.937761
13.959012,15,1063.937852
6.9590125,8,1063.93788
11.959012,13,1063.937904
3.9590473,5,1063.937926
3.9590473,5,1066.473644
9.195335,10,1066.473714
1.9602091,3,1066.473731
8.959012,10,1066.473746
1.1985551,2,1068.42483
5.9590135,7,1068.42524
5.9590135,7,1068.425574
5.9590135,7,1070.544295
2.2773986,3,1070.544385
3.9590473,5,1070.548277
6.9590125,8,1070.548346
10.197648,11,1072.55055
5.9590135,7,1072.550623
3.9590473,5,1072.550647
4.959018,6,1074.961283
3.1976752,4,1074.961369
6.1234064,7,1074.96139
1.9602091,3,1074.961406
2.123509,3,1074.961421
15.957162,17,1076.94994
12.959012,14,1076.95003
1.9602091,3,1076.950047
10.959012,12,1076.950063
6.9590125,8,1076.950076
8.957171,10,1076.95009
4.959018,6,1076.950104
5.9590135,7,1076.950117
1.9894304,3,1078.752242
0.96601653,2,1078.752329
1.9602091,3,1080.544443
9.959012,11,1083.36415
8.959012,10,1083.364235
14.957162,16,1083.364253
17.959011,19,1083.364269
10.957162,12,1085.450992
6.9590125,8,1085.451081
4.959018,6,1085.451105
3.9590473,5,1085.451122
8.959012,10,1087.269572
10.957162,12,1087.269662
3.9590473,5,1087.269688
1.9602091,3,1089.059241
3.9590473,5,1089.05933
11.27323,12,1089.059352
7.9550476,9,1089.059368
16.195799,17,1091.672307
5.9590135,7,1091.672399
5.9590135,7,1091.67242
3.1205497,4,1091.672441
4.9571776,6,1093.567652
6.1182227,7,1093.567724
1.9583726,3,1093.567736
6.957172,8,1093.567746
12.052263,13,1093.567755
7.052249,8,1093.567765
3.0541215,4,1093.567773
7.955048,9,1093.567782
4.9571776,6,1095.359637
8.052263,9,1095.359725
20.985476,22,1095.359748
1.9602091,3,1097.079018
10.193684,11,1097.079095
1.9583726,3,1097.079111
15.952921,17,1099.865075
4.955063,6,1099.865151
3.197027,5,1101.728423
2.403409,4,1101.733706
14.119442,15,1101.733902
1.9583726,3,1101.734067
5.050158,6,1101.734207
13.955048,15,1103.665085
2.9592168,4,1103.665163
9.054113,10,1103.66518
25.119442,26,1105.637688
6.955049,8,1105.637764
7.1173162,8,1105.637781
3.9981632,6,1105.637794
3.2023098,5,1105.637808
2.3959103,4,1105.63782
2.4011736,4,1108.293544
11.197648,12,1110.256155
6.955049,8,1110.256242
10.054113,11,1110.256258
3.2023098,5,1110.256285
4.0008187,6,1110.2563
7.9590125,9,1112.134374
12.273231,13,1112.134465
20.955048,22,1112.134487
10.193684,11,1114.160589
4.058712,6,1114.160669
7.207992,10,1114.160686
17.275343,18,1114.160699
14.277194,15,1116.863227
20.95292,22,1116.863307
5.600436,8,1118.774705
2.398546,4,1118.774769
4.003446,6,1118.774782
4.801955,7,1118.774791
2.398546,4,1118.774799
3.197027,5,1120.793613
5.600436,8,1122.700675
3.2045453,5,1127.268888
7.207992,10,1127.268985
3.9981632,6,1127.26901
9.611401,13,1131.054595
24.983349,26,1131.05511
5.7224097,8,1131.055292
13.619316,18,1131.05545
9.613636,13,1133.85487
7.202709,10,1133.85495
12.017044,16,1135.842398
4.806818,7,1135.842488
6.4068556,9,1137.695859
11.261419,15,1137.695935
9.613636,13,1137.701549
15.219353,20,1139.686724
16.821625,22,1139.686791
12.929979,17,1144.16641
9.613636,13,1146.135256
20.951605,27,1146.135329
9.613636,13,1146.135346
11.213673,15,1150.204489
1.9602091,3,1150.204579
13.572683,17,1153.974381
23.318176,30,1156.075807
20.023542,26,1156.075892
8.8125,12,1156.075914
19.377235,24,1156.075933
12.368105,15,1158.748647
16.017862,21,1160.781379
2.5227273,4,1164.57162
24.031849,30,1164.571696
16.075754,21,1167.158826
22.71935,30,1167.158901
20.88257,27,1167.158916
11.215908,15,1169.183188
12.134127,16,1169.183278
14.457522,16,1171.258345
6.409091,9,1175.954909
14.418217,19,1175.955007
22.239452,30,1175.955027
22.239452,30,1175.955041
22.12276,30,1177.860458
2.403409,4,1177.860528
24.031849,30,1177.860545
14.418217,19,1179.735146
8.86553,12,1179.735233
11.335226,15,1181.639182
19.227268,25,1184.447104
9.613636,13,1184.447185
8.011364,11,1184.447203
5.6079545,8,1184.447217
17.624996,23,1188.184996
22.429577,29,1188.185089
7.2102275,10,1188.185112
21.630676,28,1189.980323
21.492188,30,1189.980412
4.806818,7,1189.980435
2.403409,4,1192.832677
8.064394,11,1192.832764
17.62276,23,1194.476101
17.982933,23,1194.476176
24.029613,30,1194.476199
21.051132,30,1196.35488
21.051132,30,1196.354976
5.56132,7,1198.245002
8.9647,11,1201.174689
20.812496,30,1201.175134
7.3295455,10,1203.067066
8.406547,11,1203.067148
2.5682893,4,1203.067171
19.071157,23,1205.09298
2.790567,4,1205.093053
10.414772,14,1205.093067
6.163762,8,1206.972501
6.962663,9,1206.972575
15.219353,20,1209.85464
24.034084,30,1209.854756
7.2102275,10,1209.854779
1.9602091,3,1209.854795
8.067125,11,1211.6578
12.13398,16,1211.657894
6.7319627,9,1213.515446
11.869406,17,1213.515504
23.277376,30,1213.515518
11.730532,15,1215.569086
8.163564,10,1220.604025
1.9602091,3,1220.604124
20.423588,26,1220.604151
5.9590135,7,1220.604174
20.193285,26,1220.604195
9.760149,11,1220.604214
24.788588,30,1222.639569
13.942188,18,1222.63985
7.9590125,9,1222.641618
13.48174,15,1222.641752
5.9590135,7,1224.476781
3.9894397,5,1224.476866
13.368104,16,1224.476888
8.959012,10,1224.476906
1.9602091,3,1227.059062
1.278391,2,1227.059144
19.333633,22,1227.059162
20.028404,26,1227.059177
6.9590125,8,1229.006082
1.9602091,3,1230.937766
1.9602091,3,1230.937854
0.96601653,2,1230.937871
16.680603,18,1230.937886
13.123406,14,1230.9379
10.959012,12,1230.937913
15.174955,19,1232.757966
22.976057,27,1232.758203
5.9590135,7,1235.559673
11.054113,12,1235.55976
10.959012,12,1237.376785
5.98944,7,1237.37688
13.123406,14,1237.376902
1.9602091,3,1237.376915
14.760149,16,1239.537296
19.591713,21,1239.537375
24.071432,30,1239.537396
8.959012,10,1241.280068
6.9590125,8,1241.280139
4.959018,6,1244.370976
1.9602091,3,1244.371284
10.123406,11,1244.37142
1.9602091,3,1244.371545
8.985181,10,1244.371675
10.123406,11,1246.551419
2.123509,3,1246.5518
1.9602091,3,1246.551939
8.959012,10,1246.552065
7.9590125,9,1246.552187
6.9590125,8,1248.404352
11.959012,13,1248.404438
6.9590125,8,1248.40446
21.601057,23,1250.360146
18.95716,20,1250.360254
17.959011,19,1250.360281
1.9602091,3,1250.360301
3.9590473,5,1253.359218
3.1976752,4,1253.3593
15.957162,17,1253.359318
10.054113,11,1253.359334
3.195362,4,1253.359372
4.959018,6,1255.34684
1.1240078,2,1255.349667
12.052263,13,1255.349809
3.9572065,5,1255.349922
17.959011,19,1255.350029
7.9590125,9,1257.167128
8.601076,10,1257.167202
3.9590473,5,1259.16651
16.959011,18,1259.166585
2.0541613,3,1259.166603
3.9590473,5,1262.074608
2.9592168,4,1262.074681
6.0541134,7,1262.074701
5.277195,6,1262.074715
1.9602091,3,1262.074729
1.9583726,3,1263.99717
9.959012,11,1263.997296
14.282894,16,1265.978374
6.9590125,8,1265.978755
1.9602091,3,1267.734223
8.987591,10,1267.734315
14.919258,16,1267.734335
4.001228,6,1267.734352
4.003446,6,1270.695378
15.271907,16,1270.695451
6.522093,9,1272.70116
11.98759,13,1272.701233
1.9583726,3,1272.701249
27.957163,29,1272.701261
15.957171,17,1274.557573
1.6000372,3,1274.557663
1.9602091,3,1274.557681
9.955048,11,1274.557696
12.786993,14,1276.342344
12.955575,14,1276.342433
11.203229,14,1276.342455
9.254588,11,1279.193211
10.191557,11,1279.19329
20.933418,25,1280.878287
6.722402,9,1280.878378
9.60732,13,1282.747365
2.9573765,4,1284.478922
22.959011,24,1284.479003
22.473166,25,1284.503181
10.765832,13,1287.024964
5.9590135,7,1287.025056
6.409091,9,1287.025079
1.9602091,3,1289.004164
6.75792,8,1289.004246
8.128447,11,1289.004263
10.959012,12,1289.004277
10.692839,15,1290.739203
13.760149,15,1292.569812
13.756193,15,1294.825433
8.277194,9,1294.825564
6.528409,9,1296.714465
4.959018,6,1296.714571
2.9592168,4,1296.714604
8.011364,11,1296.71463
9.277194,10,1296.714654
4.003446,6,1296.714678
4.054115,5,1298.754243
21.763596,24,1300.469009
8.009129,11,1303.304754
13.195798,14,1303.304867
3.2045453,5,1303.304902
5.7705994,8,1305.235685
3.1976752,4,1305.235774
9.778517,13,1305.235801
10.312606,16,1305.235822
2.7613456,4,1305.235842
5.772835,8,1305.235861
7.3706417,10,1307.15124
1.1985551,2,1307.15133
4.959018,6,1309.034384
5.9590135,7,1311.868939
9.611401,13,1311.869057
19.959011,21,1313.456108
17.757917,19,1313.45619
18.26626,25,1313.456208
15.860244,22,1313.456223
3.9590473,5,1313.456236
1.9583726,3,1313.456251
22.520472,30,1315.441756
8.358468,10,1315.44185
28.163158,30,1315.441874
7.5848308,9,1315.441893
7.9571624,9,1315.44191
19.760149,21,1315.441925
3.9572065,5,1315.441941
3.955094,5,1317.473985
18.515993,27,1317.474071
10.984623,13,1317.474094
2.4011736,4,1320.274365
23.090918,30,1322.153867
12.197648,13,1322.15396
2.9573765,4,1322.153988
9.957162,11,1322.15401
15.957162,17,1322.154028
4.9571724,6,1322.154046
1.597429,3,1322.154063
3.9590473,5,1324.14583
18.41638,24,1324.14592
7.957163,9,1324.145943
2.403409,4,1326.162408
1.9602091,3,1328.768183
1.278391,2,1328.768266
4.955063,6,1328.768288
1.9583726,3,1330.684844
5.955058,7,1330.684909
1.9602091,3,1330.689896
13.271379,14,1330.689944
19.959011,21,1330.689959
6.955048,8,1330.689971
10.959012,12,1330.689982
24.026567,30,1332.579492
3.955094,5,1332.579579
6.9590125,8,1332.579601
1.6000372,3,1334.57316
12.955049,14,1334.573251
7.953186,9,1334.573277
2.1978035,3,1337.170396
8.011364,11,1337.17046
6.9571624,8,1338.863737
8.011364,11,1338.863821
14.957163,16,1338.863841
4.9571776,6,1338.863859
6.4068556,9,1340.754182
16.989439,18,1340.754263
22.42206,29,1340.75428
8.275349,9,1340.754295
4.9571776,6,1340.754309
10.53409,14,1340.754322
3.2045453,5,1340.754335
0.96601653,2,1342.672176
2.9573765,4,1342.672247
4.0034633,6,1345.578917
2.398546,4,1347.370975
3.2045453,5,1347.371228
8.8125,12,1347.371356
3.2045453,5,1349.134084
7.957163,9,1349.134194
7.953208,9,1349.134224
1.9875622,3,1349.134249
3.7603533,5,1351.071881
6.194208,7,1351.072065
12.81818,17,1351.072136
2.5990593,4,1351.072197
3.9988117,5,1351.072255
14.420452,19,1354.26524
22.123405,23,1354.265336
4.75931,6,1354.265361
18.955048,20,1355.962894
10.953185,12,1355.96299
9.611418,13,1357.874294
11.955057,13,1359.752326
3.5988894,5,1359.752413
4.0056815,6,1359.752435
12.957167,14,1359.752453
12.217762,16,1362.6857
8.561285,10,1362.685807
8.158891,10,1362.685829
8.399236,10,1362.685845
9.338951,13,1362.685871
3.7883446,5,1364.676234
12.063243,15,1364.676484
4.9571724,6,1364.67662
12.800618,15,1366.575318
6.9590125,8,1366.575375
1.9602091,3,1366.575387
4.7579536,6,1366.575396
8.983909,10,1368.462907
7.0541134,8,1368.463022
4.1234093,5,1368.463046
1.9602091,3,1368.463062
9.955048,11,1371.266093
19.57889,25,1371.266188
7.559056,9,1371.26621
19.26992,25,1373.156917
11.564549,15,1373.156999
3.9590473,5,1374.878578
15.955049,17,1374.878685
4.98944,6,1374.883693
3.277229,4,1374.88375
4.959018,6,1376.674656
8.959012,10,1376.674721
2.9592168,4,1376.674734
0.96601653,2,1379.476137
11.98944,13,1379.476203
9.561285,11,1379.476217
0.98938525,2,1381.357713
8.123406,9,1381.357785
3.9590473,5,1381.357802
3.2045453,5,1381.357815
9.123406,10,1381.357829
24.904423,30,1381.357842
12.756084,14,1383.280698
13.163558,15,1383.280895
8.959012,10,1383.280971
1.1985551,2,1385.28242
7.9590125,9,1385.282485
11.054113,12,1385.282499
15.758302,17,1385.282511
25.304386,30,1385.282521
1.9602091,3,1387.853607
9.2753525,10,1387.853899
18.195797,19,1389.828166
2.9592168,4,1389.828263
1.9894304,3,1389.828297
13.197648,14,1389.828321
1.7649229,3,1391.780482
9.959012,11,1391.780575
1.853301,3,1391.780598
12.197648,13,1393.672933
7.9571624,9,1393.673023
11.123406,12,1393.673043
7.9590125,9,1393.673061
3.7603533,5,1396.175885
6.204511,8,1396.17596
7.9590125,9,1397.86691
6.9590125,8,1397.866999
11.275344,12,1397.867021
3.9590473,5,1399.672191
5.7579246,7,1399.672273
8.959012,10,1399.672294
4.959018,6,1399.672312
24.754217,26,1399.672326
12.957162,14,1399.672342
10.794132,12,1401.462597
3.9572065,5,1401.462909
10.050414,11,1404.325881
7.4079847,9,1404.32597
11.767029,14,1404.325996
10.052263,11,1406.267042
4.9571686,6,1406.267112
5.9571633,7,1406.267127
10.403205,12,1406.267137
10.957167,12,1408.16881
0.96601653,2,1408.168878
16.193949,17,1408.173181
21.95531,23,1409.764808
8.054113,9,1409.764881
4.98944,6,1412.75985
9.806818,12,1412.759916
4.959018,6,1412.75993
19.95716,21,1412.759939
3.9590473,5,1414.59468
6.75792,8,1414.594746
2.403409,4,1414.594763
8.959012,10,1414.594776
16.163763,18,1414.594789
5.651177,9,1416.466157
11.959012,13,1416.466245
7.9590125,9,1418.324253
5.6057186,8,1418.324346
3.9571974,5,1418.32437
13.400986,15,1421.011546
8.959012,10,1421.011631
4.959018,6,1421.011658
8.977381,12,1422.867622
2.9592168,4,1422.867696
7.778696,11,1424.734993
3.9590473,5,1424.735084
1.1985551,2,1424.741569
5.9245453,7,1424.741624
1.9602091,3,1424.741645
14.412536,18,1426.553721
24.35227,30,1426.553837
8.957162,10,1426.553861
1.9602091,3,1429.277049
12.758308,14,1429.27713
6.9590125,8,1429.277152
13.617098,18,1431.204134
6.957172,8,1431.204215
12.893461,17,1431.204235
11.98759,13,1431.204251
1.9583726,3,1431.204265
3.9590473,5,1431.20428
13.959012,15,1431.204294
7.9571714,9,1431.204309
13.302769,17,1431.204323
11.161334,13,1433.104566
2.123509,3,1433.104662
15.105758,19,1433.104691
11.957171,13,1433.104716
5.955059,7,1433.104739
3.9572065,5,1434.865513
2.757267,4,1434.865597
9.756185,11,1434.865617
2.1954904,3,1437.61059
1.9602091,3,1437.611062
4.9550643,6,1437.611121
11.920578,13,1437.611155
5.0522637,6,1437.611187
3.9572065,5,1439.526284
8.983349,10,1439.526392
1.9583726,3,1439.526426
10.959012,12,1439.526444
1.9583726,3,1439.526461
8.193686,9,1441.471784
3.955094,5,1441.471864
8.957162,10,1441.471887
3.9854507,5,1441.471905
6.955048,8,1441.471921
10.957162,12,1441.471936
2.398546,4,1443.138467
4.952939,6,1443.138567
15.951072,17,1443.13859
0.91561085,2,1445.769748
1.597429,3,1447.767026
3.3238635,5,1447.767116
15.354095,17,1447.767137
3.2023098,5,1447.767148
9.955049,11,1449.508377
9.119443,10,1449.508504
7.9571667,9,1449.508542
15.959012,17,1449.508571
1.6000372,3,1451.460908
16.955048,18,1454.570979
8.011364,11,1454.571074
6.4068556,9,1454.576178
1.6530674,3,1456.478092
5.600436,8,1456.478175
6.404228,9,1460.070609
3.321628,5,1460.070698
1.597429,3,1460.070719
11.208389,15,1460.070735
7.202709,10,1460.070766
7.207992,10,1462.9421
3.197027,5,1464.943875
8.006501,11,1464.943966
8.804981,12,1464.943988
10.414772,14,1466.778482
12.014809,16,1468.566607
3.2023098,5,1471.262604
14.418234,19,1473.27814
14.585333,19,1473.278224
19.277193,20,1473.278247
11.208827,15,1473.278265
1.6000372,3,1475.367807
3.9944882,6,1475.367902
9.606767,12,1477.152891
1.597429,3,1479.934222
4.801955,7,1479.934305
16.013783,21,1481.781713
13.619316,18,1481.781799
5.605719,8,1481.781822
17.138216,21,1481.78184
9.613636,13,1483.744722
2.5634325,4,1483.744809
1.1962425,2,1483.744826
4.0008187,6,1485.376385
14.968142,18,1485.376471
10.161926,13,1488.264798
3.997127,6,1488.264889
2.3959103,4,1490.076095
8.362422,10,1494.042612
23.18726,30,1494.04269
14.167005,17,1497.071776
27.404608,30,1497.07184
3.1996822,5,1497.071852
3.3671901,5,1498.851573
11.142882,17,1500.856736
24.587658,30,1502.770666
5.362626,7,1502.770766
22.71935,30,1502.776017
18.105087,25,1502.776055
8.195816,10,1505.538344
3.9590473,5,1505.538578
8.761003,11,1505.538711
21.793322,28,1507.562776
24.935654,30,1507.56284
9.611401,13,1507.562853
22.242567,30,1507.562863
13.938538,19,1507.562871
9.964695,12,1509.351039
1.9602091,3,1509.351122
7.5868554,9,1509.35114
5.2753453,6,1509.351157
21.640205,30,1511.156177
10.965718,14,1511.156277
22.63499,30,1511.156297
21.840715,30,1513.658769
13.663252,17,1513.658849
5.0541134,6,1515.466476
3.0541215,4,1517.359593
9.955057,11,1517.359672
6.9590125,8,1517.35969
21.282251,30,1517.359705
22.680601,30,1519.341217
4.959018,6,1521.874972
18.421469,24,1521.875226
14.420452,19,1521.875359
3.9590473,5,1521.875381
24.103685,30,1523.783319
11.357558,13,1523.7834
21.519464,30,1523.783417
8.197649,9,1523.783433
7.9590125,9,1525.689146
19.341724,25,1525.68923
4.0056815,6,1527.540917
10.98944,12,1530.074906
3.2045453,5,1531.960726
2.403409,4,1531.960811
12.868975,17,1533.929104
19.769278,23,1533.929222
13.619316,18,1533.929268
10.414772,14,1535.661089
12.959012,14,1535.661184
7.9590125,9,1535.661207
8.011364,11,1535.661225
6.409091,9,1535.661241
10.412537,14,1538.580237
8.011364,11,1540.337437
14.418217,19,1542.326078
12.81818,17,1542.326207
12.017044,16,1544.065093
2.5227273,4,1544.065188
10.414772,14,1546.98521
2.403409,4,1546.985296
7.2102275,10,1546.985315
24.034084,30,1546.985331
4.806818,7,1550.903281
1.7215909,3,1550.903362
16.82386,22,1552.838412
12.136362,16,1555.596607
12.017044,16,1555.596672
7.2102275,10,1555.596684
12.017044,16,1557.529776
13.738634,18,1557.529862
21.62844,28,1561.139882
1.6022727,3,1561.139968
19.227268,25,1561.13999
19.227268,25,1563.896922
18.426132,24,1563.896993
11.215908,15,1565.835644
24.031849,30,1567.582764
12.81818,17,1569.35356
16.022724,21,1569.353653
17.744314,23,1572.192672
16.022724,21,1574.075446
19.227268,25,1576.074338
1.7215909,3,1577.966255
8.011364,11,1580.540593
5.6079545,8,1580.540677
4.0056815,6,1580.540697
16.82386,22,1582.265873
9.613636,13,1582.265951
12.81818,17,1582.265968
11.215908,15,1582.265982
7.3273273,10,1582.265996
16.82386,22,1582.26601
15.221588,20,1584.326052
24.031849,30,1584.326305
11.215908,15,1584.326436
21.630676,28,1586.131454
2.403409,4,1586.132427
2.4011905,4,1590.964388
3.3216279,5,1590.965566
2.4011736,4,1590.965584
14.41559,19,1590.965597
3.2023098,5,1590.96561
16.819017,22,1592.76355
2.4011736,4,1592.763642
22.42695,29,1592.766795
3.1997015,5,1592.766878
24.029222,30,1594.539203
19.225033,25,1597.370387
22.429577,29,1597.37047
4.0008187,6,1599.149707
16.022724,21,1601.134402
14.41559,19,1601.134494
20.82954,27,1602.857145
9.608773,13,1602.857256
14.413351,19,1602.857288
22.429577,29,1602.857307
24.029222,30,1602.857329
14.420452,19,1605.676036
8.004235,11,1605.676124
16.022724,21,1605.676142
13.619316,18,1607.674712
2.398546,4,1609.367439
6.4015727,9,1609.367539
23.230713,30,1609.367563
2.3959103,4,1611.440627
13.619316,18,1611.44072
16.015623,21,1614.336075
4.93151,7,1614.336151
12.174406,16,1616.146097
6.886346,9,1616.146361
9.890316,13,1618.167017
23.39783,30,1618.167111
5.362626,7,1620.04287
9.966711,13,1620.042956
9.776281,13,1620.042974
8.567171,11,1620.042987
1.9602091,3,1622.727335
