#{"t_start": 1774912042.7189057, "env_id": "None"}
r,l,t
16.167004,19,4123.114069
20.454542,30,4124.950487
5.6079545,8,4124.950572
15.589692,22,4126.582202
20.57386,30,4126.582295
2.403409,4,4129.679252
20.653389,30,4131.540405
20.454542,30,4131.540514
6.409091,9,4131.540549
20.454542,30,4133.392031
16.022724,21,4133.392094
20.539877,30,4133.392108
20.454542,30,4135.250299
20.454542,30,4135.250385
3.2045453,5,4137.979959
20.890898,30,4137.985287
5.6079545,8,4141.77814
23.979502,29,4141.778221
5.6079545,8,4143.488353
20.57386,30,4143.488436
13.619316,18,4143.488452
20.454542,30,4146.264381
13.619316,18,4146.264482
4.0056815,6,4146.264507
10.414772,14,4146.264526
20.454542,30,4149.989089
5.681692,8,4151.689728
21.379465,26,4151.694564
16.294245,20,4154.58029
19.576483,24,4156.366819
20.897831,30,4158.18085
7.2614756,11,4159.884043
4.889827,8,4159.884121
14.16924,17,4159.884135
14.026449,19,4162.745696
20.454542,30,4164.688899
19.405497,26,4164.688988
21.37538,26,4166.750537
15.760447,21,4166.750632
19.769663,23,4168.766196
13.708079,19,4173.744594
22.475952,29,4175.484729
9.630789,15,4177.084574
17.452003,22,4179.800787
22.283617,29,4181.584849
21.733059,30,4185.102165
21.28977,30,4191.689966
22.162579,30,4193.57507
23.554386,30,4193.575154
21.28755,30,4193.575177
21.363506,30,4197.83497
20.931814,30,4199.934442
20.778542,30,4204.385203
20.6592,30,4204.385281
20.454542,30,4206.178416
20.571642,30,4206.178487
20.454542,30,4208.04853
20.454542,30,4208.048631
20.454542,30,4208.048659
12.881072,15,4210.060889
20.454542,30,4212.867214
20.454542,30,4214.747192
20.454542,30,4214.747286
2.1625543,4,4216.650364
20.454542,30,4216.650444
20.454542,30,4218.486678
20.886234,30,4221.152359
20.539877,30,4222.89349
20.539877,30,4222.893573
20.539877,30,4222.893594
12.06818,18,4222.893611
13.755787,20,4222.893627
20.454542,30,4224.988394
20.454542,30,4226.856303
20.539877,30,4226.856397
20.454542,30,4229.584415
20.539877,30,4229.584505
20.539877,30,4231.655337
9.470583,14,4233.600648
12.636451,19,4233.601021
20.539877,30,4235.384326
20.539877,30,4238.148152
20.454542,30,4239.958706
4.5596437,6,4241.947875
8.882913,11,4243.584923
13.765927,18,4243.585017
12.589897,19,4243.585039
16.427158,22,4243.585056
9.082144,11,4246.385357
2.7613456,4,4248.260225
11.083994,13,4250.064414
14.396647,21,4251.845782
22.429386,29,4251.845875
19.832554,25,4251.845897
2.403409,4,4251.845914
6.409091,9,4254.660771
10.98759,12,4254.660855
16.901241,20,4254.660877
13.083994,15,4254.660894
3.2045453,5,4254.660909
20.454542,30,4256.592491
10.957163,12,4256.592577
20.454542,30,4256.592598
7.760149,9,4256.592613
17.126408,20,4258.399559
16.065985,20,4260.07825
8.98944,10,4262.872657
4.0056815,6,4264.642349
21.808222,25,4266.588346
8.567171,11,4266.588444
4.806818,7,4268.389772
20.454542,30,4268.389855
20.886234,30,4271.27652
4.806818,7,4271.276723
9.567001,12,4271.276794
6.409091,9,4271.276858
9.567001,12,4273.156937
20.454542,30,4273.157025
12.010176,15,4274.961362
20.454542,30,4276.764245
8.176244,11,4276.764336
7.766035,10,4276.764352
2.403409,4,4276.764366
20.454542,30,4279.586172
8.567171,11,4279.58626
7.1635923,9,4279.586281
1.6022727,3,4283.36747
9.170437,12,4283.367563
20.454542,30,4285.035113
6.4817743,8,4285.03521
20.454542,30,4285.035238
5.057841,7,4285.03526
14.16924,17,4285.035281
2.5205088,4,4287.980086
13.597395,16,4287.980159
20.454542,30,4287.980171
5.772835,8,4287.980182
9.567001,12,4287.980191
16.282875,18,4289.892555
14.566967,17,4289.89265
20.454542,30,4289.892675
20.454542,30,4289.892694
1.6000372,3,4291.948323
16.964693,19,4291.948415
2.4564393,4,4293.961049
20.57386,30,4296.989326
9.408031,12,4296.989395
20.454542,30,4296.989408
14.566967,17,4302.615802
18.970377,22,4302.615884
20.731361,23,4302.615903
6.571736,9,4305.377074
12.374982,16,4305.377169
5.605719,8,4307.102347
12.374982,16,4307.102435
16.964693,19,4307.102458
8.369301,11,4310.687061
13.604505,16,4313.585714
17.392849,19,4313.585806
3.2045453,5,4313.585828
10.281026,12,4313.585846
15.16924,18,4317.413463
21.970377,25,4317.413767
17.365868,20,4319.344633
13.562882,16,4319.344731
13.172037,17,4324.053008
17.163557,19,4325.884712
11.380789,15,4327.599947
8.8125,12,4331.990329
20.009514,24,4333.699233
24.862528,28,4335.691338
12.88863,16,4338.584405
20.57386,30,4338.598329
20.454542,30,4340.484648
22.96061,25,4342.346577
22.373785,26,4342.346672
21.647724,30,4346.869745
21.762962,30,4350.582837
17.401978,21,4350.582925
21.28977,30,4352.688403
21.409088,30,4352.688485
21.17045,30,4355.656029
11.590907,18,4355.656109
20.57386,30,4355.656127
20.454542,30,4357.567518
20.454542,30,4359.385951
20.454542,30,4359.386039
3.2023098,5,4360.985154
3.2023098,5,4364.145077
20.454542,30,4365.888859
20.454542,30,4365.888945
20.886234,30,4367.753929
20.454542,30,4369.485411
3.2023098,5,4369.485475
20.454542,30,4374.182275
6.4068556,9,4374.182363
20.454542,30,4376.11394
20.454542,30,4376.114001
20.812496,30,4376.11402
20.454542,30,4376.11403
8.8125,12,4378.018049
7.2102275,10,4378.018133
7.207992,10,4380.744752
20.454542,30,4380.744836
11.365874,14,4380.744854
20.57386,30,4382.580352
20.454542,30,4382.580423
2.4011736,4,4384.48465
20.454542,30,4386.357576
20.454542,30,4388.77175
20.539877,30,4390.681135
10.465671,14,4392.756236
20.454542,30,4394.789891
21.01015,30,4397.480277
20.454542,30,4399.446988
4.772727,8,4399.44724
13.371754,17,4401.146369
17.77497,22,4401.14646
8.8125,12,4401.146487
20.454542,30,4401.146508
20.454542,30,4401.146526
20.454542,30,4403.216254
3.2045453,5,4405.944165
20.454542,30,4405.944318
20.454542,30,4405.944359
2.403409,4,4410.051528
20.454542,30,4410.051616
13.27007,17,4411.872103
12.370901,16,4414.089274
19.468885,23,4415.984199
8.977381,12,4415.984285
20.454542,30,4417.80469
16.364841,20,4417.804763
23.138216,27,4422.482842
20.454542,30,4424.514081
10.262114,13,4426.655547
16.373785,20,4426.655971
7.7637997,10,4431.085609
11.167039,14,4431.085702
20.454542,30,4433.17741
12.530263,15,4433.177496
20.539877,30,4433.177517
20.539877,30,4437.256141
20.454542,30,4437.256237
2.403409,4,4439.652416
17.247887,26,4441.454429
20.454542,30,4441.454523
20.454542,30,4441.468
20.454542,30,4443.464709
20.454542,30,4443.464797
10.928074,13,4445.561586
20.454542,30,4445.561671
13.859081,16,4448.267389
17.729126,20,4448.267623
17.885149,20,4448.267753
12.368133,15,4450.279783
20.454542,30,4452.08356
23.765831,26,4454.186535
11.765831,14,4456.888183
20.454542,30,4456.888271
11.526815,13,4458.677071
11.561285,13,4460.581018
20.539877,30,4460.581109
20.454542,30,4465.241173
20.454542,30,4465.246216
20.454542,30,4467.249821
7.375108,10,4469.165002
20.454542,30,4469.165093
6.409091,9,4473.437764
2.5303361,4,4473.437912
20.454542,30,4473.437974
20.539877,30,4475.460707
8.009146,11,4475.463869
20.454542,30,4479.564497
20.454542,30,4479.56458
8.011364,11,4484.335185
20.454542,30,4486.265181
10.964694,13,4488.188828
20.454542,30,4488.189208
13.066966,19,4488.189362
20.454542,30,4490.656726
15.351056,22,4490.656822
12.769311,16,4490.65684
3.2045453,5,4490.656854
15.351056,22,4492.545237
7.2033567,9,4494.577288
11.662068,14,4494.577375
2.403409,4,4496.480779
15.054424,19,4496.481016
20.454542,30,4496.481129
20.454542,30,4496.481231
12.129088,14,4498.964483
2.403409,4,4498.964565
14.078331,15,4500.878943
20.571642,30,4500.879033
20.57386,30,4500.885974
10.414772,14,4503.015303
20.454542,30,4503.015416
20.454542,30,4504.814986
20.454542,30,4504.815362
20.454542,30,4504.815608
7.375108,10,4507.470862
13.209014,16,4507.471885
6.409091,9,4507.47206
20.454542,30,4507.472202
20.454542,30,4509.515951
6.409091,9,4511.384042
20.454542,30,4511.387715
14.373819,18,4511.3878
11.169274,14,4513.171963
20.454542,30,4513.172057
11.765831,14,4519.548641
13.566967,16,4521.434852
21.17045,30,4521.435346
5.1647544,7,4521.43553
11.36811,14,4523.972189
21.169239,24,4525.884811
20.693178,30,4529.659196
12.134773,15,4529.659283
13.603076,17,4532.164963
21.691967,25,4532.165047
13.62878,19,4534.290325
17.771513,21,4534.294806
14.16924,17,4536.157733
16.765831,19,4536.157819
15.084013,17,4536.157839
22.935907,26,4544.718574
12.446468,15,4553.28306
20.931814,30,4559.741141
20.931814,30,4559.74122
20.812496,30,4561.662294
21.248787,30,4563.762295
24.586636,30,4566.588322
20.659195,30,4566.588389
20.454542,30,4568.544473
20.454542,30,4568.544556
20.653387,30,4568.544575
20.454542,30,4570.456249
20.454542,30,4570.456342
21.368101,30,4570.456366
20.454542,30,4572.369842
20.653387,30,4575.147036
20.659172,30,4575.147124
20.454542,30,4575.147147
20.539877,30,4577.18973
20.454542,30,4577.189822
7.7611413,9,4579.177949
16.985453,25,4579.178032
8.10137,12,4579.17805
3.2575755,5,4581.256387
14.993287,22,4583.788988
20.625237,30,4583.789061
20.454542,30,4585.764415
21.328495,30,4585.764621
6.409091,9,4585.764653
20.454542,30,4587.647835
1.278391,2,4592.055922
7.8103104,11,4592.056004
5.0842323,7,4592.056023
17.409178,26,4592.056037
20.454542,30,4593.972507
5.9590135,7,4593.972589
5.726172,7,4593.972607
22.082802,30,4593.972622
3.9590473,5,4595.886475
10.185395,15,4595.88655
20.454542,30,4595.886572
22.713476,30,4595.886591
5.0541134,6,4595.886608
22.719158,30,4597.952382
20.454542,30,4597.952465
10.901242,14,4597.952485
20.625212,30,4600.945959
5.9590135,7,4600.946229
9.567001,12,4600.946365
11.247605,14,4600.946491
3.9590473,5,4602.782198
15.368104,18,4604.77213
2.9592168,4,4604.772211
4.054115,5,4604.776319
1.9602091,3,4604.776362
13.366894,16,4604.776381
1.9602091,3,4606.356503
10.959012,12,4606.356761
13.597395,16,4608.996075
20.850216,30,4608.996147
6.9590125,8,4608.996161
10.362421,12,4608.996172
4.1976533,5,4608.996182
6.76015,8,4610.887293
5.123407,6,4612.884711
7.277194,8,4612.8848
17.628485,22,4614.965022
3.1234238,4,4614.965106
18.991886,26,4614.965126
13.197648,14,4614.965141
3.0541215,4,4617.757158
8.760149,10,4617.757252
7.277194,8,4617.757274
6.9590125,8,4617.757292
9.959012,11,4617.757309
8.959012,10,4617.757325
10.959012,12,4619.564674
19.365868,22,4619.564763
5.9590135,7,4619.564781
4.959018,6,4621.374624
4.959018,6,4621.37481
9.959012,11,4621.37486
18.21916,23,4623.18997
1.7671529,3,4623.190042
1.6022727,3,4623.190056
7.9590125,9,4623.190066
8.054113,9,4623.190074
2.4011736,4,4623.190094
3.3671901,5,4625.687832
10.197648,11,4625.687897
24.310066,30,4625.68791
18.537342,23,4625.68792
9.959012,11,4627.781401
18.855524,23,4627.781486
3.2045453,5,4629.637965
8.054113,9,4631.682901
5.4819436,7,4631.682989
15.959012,17,4631.683011
4.0056815,6,4634.374778
1.6022727,3,4634.374973
11.457522,13,4634.375005
6.5612907,8,4634.375022
4.0034633,6,4636.087999
3.2045453,5,4638.084663
1.6000372,3,4639.851898
9.885154,12,4639.851986
21.362421,23,4639.85201
7.7611723,10,4642.685615
11.561285,13,4642.685707
5.6030917,8,4642.685728
6.163762,8,4642.685749
8.60466,11,4642.685767
15.959012,17,4644.553979
17.959011,19,4644.554072
8.084047,10,4644.554096
4.806818,7,4646.488594
14.959012,16,4646.488678
8.68649,11,4646.488697
16.959011,18,4646.488713
4.0056815,6,4646.488726
24.362421,26,4646.488739
3.1996822,5,4646.488752
15.566967,18,4648.396056
9.765837,12,4648.396136
12.765831,15,4650.973423
7.399963,9,4652.882131
13.161323,15,4652.882211
2.403409,4,4654.779902
14.968142,18,4654.779992
5.6806383,7,4656.560995
5.596221,7,4656.561076
16.765831,19,4656.561098
12.765831,15,4656.561116
6.3624563,8,4656.561131
3.7603533,5,4656.561146
6.6010623,8,4659.578609
3.9590473,5,4659.57882
0.96601653,2,4661.660866
5.7601547,7,4661.660964
1.9602091,3,4663.646376
15.765831,18,4663.646466
9.163559,11,4663.646492
8.360187,10,4665.380087
9.360186,11,4665.380181
10.158695,12,4665.380202
11.282876,13,4665.380219
12.562104,15,4665.380235
5.9590135,7,4665.38025
13.853415,16,4665.380267
1.9602091,3,4665.380282
3.9590473,5,4668.391148
8.924543,10,4668.391236
9.757918,11,4670.282165
3.9894397,5,4670.28224
20.163557,22,4670.282258
10.879467,12,4670.282271
11.360186,13,4670.282284
2.9592168,4,4670.282297
10.760149,12,4672.176483
2.9592168,4,4674.084419
12.799921,14,4674.084483
18.156038,20,4674.084496
7.1234064,8,4674.084507
7.760149,9,4674.084517
5.9590135,7,4676.492388
20.28064,22,4676.492484
1.9602091,3,4676.492505
12.959012,14,4678.286187
3.0541215,4,4678.286279
10.879467,12,4678.286306
10.757918,12,4680.077093
24.765831,27,4680.077178
5.9590135,7,4680.077196
6.9590125,8,4681.896224
1.9602091,3,4681.896315
12.55905,14,4681.896337
7.1976485,8,4681.896354
7.1976485,8,4681.896372
8.054113,9,4681.896388
5.9590135,7,4684.584604
7.0541134,8,4686.504461
0.98938525,2,4686.504524
10.123406,11,4688.280128
19.678368,21,4690.007919
9.959012,11,4692.883801
3.9590473,5,4694.778954
7.9590125,9,4694.779017
12.959012,14,4694.779031
10.959012,12,4694.779041
14.98944,16,4696.644723
9.959012,11,4696.644832
10.277194,11,4696.644863
7.9590125,9,4696.64489
7.9590125,9,4698.496736
11.959012,13,4698.496805
14.98944,16,4698.496819
11.277194,12,4698.496829
11.959012,13,4701.349439
8.8795,11,4703.139191
17.959011,19,4703.1393
21.959011,23,4705.078344
21.959011,23,4705.078423
11.760148,13,4705.07844
11.85525,13,4707.178317
18.959011,20,4709.885416
20.959011,22,4713.69319
3.409091,6,4718.089567
16.959011,18,4719.947939
1.6022727,3,4719.948035
8.011364,11,4721.873701
24.195797,25,4734.979824
15.791952,23,4734.983693
19.885147,29,4734.983723
12.374982,16,4736.782791
6.4068556,9,4738.682628
13.282876,15,4738.682712
20.454542,30,4738.682734
20.454542,30,4740.571824
16.004467,18,4743.498331
20.454542,30,4745.294783
20.454542,30,4745.294853
3.197027,5,4745.294867
8.810265,12,4745.294876
20.454542,30,4745.294886
8.810265,12,4747.069433
20.454542,30,4748.868544
20.454542,30,4751.878833
20.454542,30,4753.658391
7.3879857,9,4755.457683
20.454542,30,4755.457942
3.2045453,5,4755.458078
20.454542,30,4757.251976
20.454542,30,4757.252075
20.454542,30,4757.252098
20.454542,30,4757.252115
20.454542,30,4760.085704
21.360594,30,4760.08578
20.454542,30,4760.085794
21.368101,30,4760.085805
8.003845,11,4762.173759
20.454542,30,4762.173834
20.454542,30,4762.173851
20.454542,30,4762.173868
21.606737,30,4764.079107
3.1996822,5,4764.079175
20.454542,30,4765.971207
5.6079545,8,4765.971298
20.454542,30,4768.575481
6.4068556,9,4770.376704
20.454542,30,4772.378283
9.606117,13,4772.378369
5.600436,8,4772.378389
11.208389,15,4776.664615
5.656122,8,4778.496178
2.4011736,4,4778.496261
7.2102275,10,4778.496282
3.2045453,5,4778.496298
8.128447,11,4778.496312
7.207992,10,4778.496327
15.812258,20,4780.373217
21.874344,30,4780.373288
17.181797,22,4780.373302
18.971193,23,4786.998013
1.6000372,3,4786.9981
10.414772,14,4788.978513
16.536442,21,4788.978576
3.25534,5,4788.978589
3.2023098,5,4790.885285
12.667758,16,4790.885362
20.777193,25,4793.669312
10.799696,14,4795.489236
19.976057,24,4795.48933
20.929579,30,4797.479396
15.57265,19,4797.479486
19.971972,24,4797.479507
17.396694,21,4799.385052
14.369354,18,4802.187518
13.164776,16,4805.891119
21.01015,30,4805.891206
18.174921,22,4807.689749
8.369301,11,4812.276407
12.935116,17,4812.276789
17.970547,21,4816.086326
20.454542,30,4822.27915
20.454542,30,4822.279333
17.968142,21,4822.279401
20.890862,30,4822.279459
20.454542,30,4824.154345
20.539877,30,4824.154419
21.373955,25,4824.154444
16.310108,23,4826.887292
10.111049,13,4826.887371
1.0040901,2,4826.887394
20.625212,30,4826.887412
9.377976,13,4828.68439
21.368101,30,4828.684612
18.90666,25,4830.590623
13.861491,18,4832.404682
16.765831,19,4836.564664
4.5614896,6,4836.564752
2.7613456,4,4838.538036
20.454542,30,4840.652385
4.959018,6,4840.652469
5.9590135,7,4840.652489
9.476895,12,4840.652505
20.454542,30,4840.652521
7.964729,10,4843.539136
12.61253,15,4843.539299
7.964729,10,4843.539361
20.539877,30,4843.539408
3.9590473,5,4843.539457
1.278391,2,4845.473202
19.122717,27,4845.473285
18.594164,26,4845.473304
1.9602091,3,4847.316667
22.400978,30,4849.185157
26.060072,30,4849.185221
17.124105,25,4849.185236
0.96601653,2,4849.185245
10.193985,12,4849.185255
9.561285,11,4852.085543
4.959018,6,4852.08562
21.883972,30,4852.089022
1.0543947,2,4854.056473
11.362421,13,4854.056555
20.818268,30,4854.056573
20.473703,28,4856.14493
21.12965,30,4856.14502
4.959018,6,4856.145041
22.003284,30,4857.97031
3.277229,4,4860.585381
2.9592168,4,4860.585447
7.0541134,8,4860.585462
7.656386,9,4860.585472
4.1976533,5,4860.585482
2.1978035,3,4862.581506
20.900978,26,4862.581607
15.362421,17,4862.581633
3.1234238,4,4862.581651
6.9590125,8,4862.581668
10.047725,11,4864.273203
16.564732,19,4864.273292
3.9590473,5,4864.273315
9.959012,11,4864.273335
9.98944,11,4866.06056
23.677896,29,4866.060644
17.860931,20,4868.73706
2.9592168,4,4868.742356
23.15444,30,4868.742826
1.9251442,3,4868.743072
20.996935,22,4868.743268
7.7905307,9,4868.743452
1.0543947,2,4870.678508
14.788727,16,4870.678582
3.9590473,5,4870.678597
2.0795274,3,4870.678607
2.5660536,4,4870.678616
3.9590473,5,4872.588886
5.362626,7,4872.589009
0.98938525,2,4872.589032
8.98944,10,4874.758753
23.793024,30,4874.758847
9.959012,11,4874.758869
7.9571624,9,4874.758896
1.9894304,3,4874.758912
1.9602091,3,4874.758927
7.9590125,9,4874.758942
14.277194,15,4877.370769
5.362626,7,4879.319422
13.052263,14,4879.319493
4.879502,6,4881.215598
16.561285,18,4881.215771
7.0541134,8,4881.215807
16.998785,18,4881.215832
3.9590473,5,4881.215857
14.959012,16,4882.984314
4.760184,6,4882.984391
2.8517704,4,4882.98441
10.399992,12,4887.073226
5.65662,7,4887.073311
1.1240078,2,4887.07333
4.959018,6,4887.073345
4.000838,6,4887.073359
5.195796,6,4887.073372
7.9205785,9,4888.957596
18.998785,20,4888.957695
12.559224,14,4890.883262
4.0853662,6,4893.745166
9.804714,12,4893.745258
6.5592504,8,4893.74528
4.959018,6,4895.773222
10.760178,12,4895.773311
5.0783367,6,4895.773333
2.9875655,4,4895.773351
14.052263,15,4897.686186
16.203352,18,4897.686274
27.159472,29,4897.686299
1.7905216,3,4897.686317
4.9571686,6,4899.680357
1.9602091,3,4899.680452
12.457522,14,4899.680472
15.018448,20,4902.353878
11.955312,13,4902.35415
8.455294,10,4902.354286
1.9602091,3,4902.354414
18.059803,20,4902.354541
1.9602091,3,4902.354665
7.0522637,8,4904.251491
17.953724,19,4904.251583
5.9571676,7,4904.25161
1.9602091,3,4906.190793
13.758299,15,4906.190869
10.593428,12,4906.190883
15.765956,17,4908.063439
11.684418,14,4908.063734
12.959012,14,4908.063866
10.054113,11,4911.123341
2.7613456,4,4911.133736
3.9590473,5,4911.133813
5.957164,7,4912.960216
17.756449,19,4912.960306
6.9590125,8,4912.960324
4.7579536,6,4914.786777
7.1104646,8,4914.786863
1.9602091,3,4914.786877
14.650632,16,4914.786888
1.9602091,3,4914.7869
4.760184,6,4914.786912
5.9571724,7,4916.686311
3.927465,5,4916.686377
16.582088,18,4919.653192
13.760148,15,4919.653299
4.957168,6,4919.653319
1.278391,2,4919.653335
1.278391,2,4919.65335
9.273495,10,4919.653366
6.9590125,8,4921.61465
1.9602091,3,4921.614884
7.3042603,9,4921.61501
20.950024,22,4921.615125
11.277194,12,4921.615235
6.197649,7,4921.615348
12.760149,14,4923.542999
4.1976533,5,4923.543122
5.1976495,6,4923.543156
1.9602091,3,4925.384208
12.195798,13,4925.384286
4.1234093,5,4925.3843
1.9602091,3,4928.286663
5.4080234,7,4928.28674
8.957163,10,4930.246093
11.760149,13,4932.052269
4.959018,6,4932.052526
28.557585,30,4932.052668
13.998785,15,4932.052797
18.953466,20,4932.052921
8.924542,10,4932.05304
16.760149,18,4932.053154
3.7611759,5,4933.848226
9.757918,11,4936.682412
6.957172,8,4936.682495
6.9590125,8,4936.682516
15.557206,17,4938.481225
7.5652437,9,4940.377427
10.957162,12,4940.37751
7.9590125,9,4940.377527
10.761141,12,4942.369012
10.760318,12,4942.369098
16.959011,18,4942.369122
24.758297,26,4942.36914
15.959012,17,4946.8448
5.6587496,8,4948.737857
6.341017,10,4953.356313
16.885275,18,4953.356399
10.976153,16,4955.378317
14.957162,16,4955.378404
15.760149,17,4955.378426
10.414772,14,4961.785569
3.1996822,5,4963.808426
11.70333,17,4965.779074
4.801955,7,4970.634985
18.723095,26,4981.148967
22.277254,30,4983.082749
22.384855,30,4984.835514
20.886234,30,4987.510231
21.085081,30,4987.510293
20.454542,30,4989.452336
14.412933,19,4989.452422
20.625381,30,4989.452441
2.4011736,4,4989.452455
20.454542,30,4991.487265
2.398546,4,4991.487357
20.454542,30,4991.487379
12.815945,17,4991.487397
2.3959103,4,4993.272333
20.571642,30,4995.999648
20.454542,30,4995.999766
20.57386,30,4995.999784
20.57386,30,4995.999794
1.597429,3,4995.999804
20.454542,30,4997.974652
2.4564393,4,4997.974737
20.454542,30,4999.970622
20.454542,30,4999.970709
20.454542,30,4999.970732
16.821625,22,4999.97075
3.2045453,5,5001.744843
20.454542,30,5001.744927
20.454542,30,5004.391752
20.454542,30,5004.39185
20.539906,30,5004.391873
20.812496,30,5006.257603
20.454542,30,5006.257701
20.454542,30,5006.257724
20.454542,30,5006.25774
1.7167277,3,5008.27846
6.5261736,9,5008.278529
5.6030917,8,5008.278543
16.147415,21,5010.351192
20.454542,30,5010.351276
2.398546,4,5012.909579
7.2053647,10,5012.909651
19.071983,24,5012.909672
19.173117,24,5015.097818
6.409091,9,5015.133915
2.398546,4,5015.13424
20.454542,30,5018.885114
2.4011736,4,5018.885205
7.4921904,10,5021.244751
11.215908,15,5021.244987
8.8125,12,5021.245112
1.6022727,3,5021.245224
8.003845,11,5023.07207
13.290572,17,5023.072255
4.003446,6,5024.914835
8.807637,12,5024.914923
11.089899,14,5024.91495
12.181925,16,5024.914972
21.973822,26,5024.914991
4.0008187,6,5026.879411
2.3959103,4,5029.752178
9.964055,13,5029.752475
13.373989,17,5029.752622
4.806818,7,5029.752755
15.976091,20,5029.752888
2.4011736,4,5031.614208
2.4011736,4,5033.668501
10.767847,14,5033.668591
9.969338,13,5033.668612
14.167606,18,5033.668628
3.2023098,5,5035.745921
15.371555,19,5035.746022
10.414772,14,5037.964403
10.194803,13,5039.857363
3.1996822,5,5039.85745
16.970377,20,5039.857479
1.7167277,3,5041.772032
7.8035226,10,5041.772119
6.7940135,9,5043.646232
3.1996822,5,5043.646313
13.368104,16,5043.646335
8.364438,11,5046.344201
7.5659285,10,5046.344294
10.654551,13,5048.277231
11.206804,14,5048.27732
6.566453,9,5048.277342
17.010149,20,5048.27736
5.8899174,8,5048.277377
12.564732,15,5050.38394
7.5606456,10,5050.384022
20.368923,24,5050.384045
16.968142,20,5050.384062
11.55945,14,5050.384078
21.368923,25,5050.384108
5.997855,8,5052.185759
4.9716983,7,5052.185849
19.063242,22,5052.185874
9.363445,12,5052.185893
7.0842166,9,5052.18591
9.96246,12,5054.503295
17.368103,20,5054.503355
20.769278,24,5054.503367
19.169239,22,5054.503378
1.597429,3,5054.503386
4.806818,7,5054.503394
11.927989,14,5054.503401
2.3959103,4,5056.488014
4.0008187,6,5056.488087
3.321628,5,5056.488105
9.957177,12,5058.255426
6.9573803,9,5060.17636
7.3973355,9,5063.014454
3.2023098,5,5063.01455
8.76363,11,5064.819553
5.27921,7,5064.819709
3.3694255,5,5064.819791
10.564737,13,5066.634012
5.1647544,7,5066.634107
7.362427,9,5068.499511
7.7637997,10,5068.499581
6.9648986,9,5068.499597
9.562139,12,5068.499607
7.3973355,9,5068.499617
16.957176,19,5068.499626
9.15604,11,5071.371189
6.4552884,8,5071.371281
12.858697,15,5071.371302
10.763597,13,5073.336503
7.964729,10,5075.235863
11.158695,13,5075.236008
17.964693,20,5075.236063
13.256424,15,5081.782495
13.163558,15,5085.513426
12.598822,14,5085.513539
1.6022727,3,5088.472989
8.112314,9,5090.381531
15.362421,17,5090.381711
9.126424,12,5092.158629
8.762971,11,5094.368179
11.959012,13,5097.181325
15.065875,19,5099.137022
3.2045453,5,5101.261724
10.407984,12,5101.261822
15.58514,19,5103.171788
20.699896,26,5105.955038
20.964695,23,5109.970593
17.446468,20,5111.7758
20.454542,30,5116.547416
20.454542,30,5116.547496
20.454542,30,5116.54752
20.454542,30,5118.389686
20.454542,30,5118.389766
11.215908,15,5120.28134
20.454542,30,5120.281427
20.454542,30,5120.281451
1.6022727,3,5123.092403
11.199667,14,5123.092478
17.714798,24,5124.983199
1.6000543,3,5124.983284
20.454542,30,5126.962662
18.027174,24,5126.967365
20.454542,30,5128.783694
2.403409,4,5128.78403
4.003446,6,5128.784173
23.435102,30,5128.784288
29.561285,30,5128.784375
10.765832,13,5130.872804
3.2023098,5,5130.872892
20.454542,30,5130.872914
6.5739713,9,5130.87293
12.134773,15,5130.872947
12.065478,15,5132.866909
20.454542,30,5132.866987
20.454542,30,5132.867005
2.4011736,4,5132.867018
20.454542,30,5132.867032
20.454542,30,5132.867045
13.572683,17,5132.867058
14.976261,19,5134.973362
20.454542,30,5134.974598
9.995122,12,5134.974629
18.174921,22,5136.748695
3.1996822,5,5136.748805
20.454542,30,5139.074502
2.398546,4,5139.074597
3.197027,5,5139.074619
7.964729,10,5139.074635
2.5682893,4,5140.983207
16.26434,19,5140.983277
2.4011736,4,5140.983293
2.3989825,4,5140.983306
4.6593237,7,5143.047044
11.860931,14,5144.968843
16.063627,19,5144.968926
1.9602091,3,5144.968951
4.5592537,6,5147.18315
6.9648986,9,5147.183359
6.392891,8,5147.183451
23.275982,30,5149.163907
3.9590473,5,5149.163998
11.765831,14,5149.164018
3.5624819,5,5149.164032
20.937586,30,5149.164047
8.161328,10,5151.085337
7.556429,9,5151.085817
2.1978035,3,5151.086002
12.008426,15,5152.987553
9.15604,11,5152.987684
10.612529,13,5155.853333
7.9590125,9,5155.85343
3.9590473,5,5157.646938
2.9592168,4,5157.647023
2.9592168,4,5157.647043
9.757918,11,5157.647057
4.959018,6,5157.647072
1.9602091,3,5157.647086
1.278391,2,5157.647099
6.7179484,8,5157.647112
4.98944,6,5157.647126
6.9590125,8,5157.64714
14.011075,17,5157.647153
3.2753882,4,5157.647167
0.96601653,2,5161.386654
15.07692,17,5161.386724
5.9571633,7,5161.38674
8.556428,10,5161.386754
3.9571974,5,5161.386765
1.9602091,3,5164.135052
1.9602091,3,5164.135154
1.9602091,3,5164.135184
2.4383488,4,5164.135208
7.275344,8,5166.057925
10.649679,12,5166.058008
4.959018,6,5166.058026
12.959012,14,5166.058042
13.36208,16,5166.058056
13.554578,15,5166.058069
4.1976533,5,5167.98961
15.729129,18,5167.989677
12.357558,14,5167.989694
4.9223156,6,5167.989706
19.566967,22,5169.687551
17.60501,20,5169.687623
5.9590135,7,5172.576993
1.9602091,3,5172.57708
13.959012,15,5174.545254
1.9602091,3,5176.280985
7.9590125,9,5176.281083
2.41598,4,5176.281105
