#{"t_start": 1774950764.4366562, "env_id": "None"}
r,l,t
2.7591155,4,553.666548
11.959012,13,553.666557
3.9572015,5,553.666566
15.957162,17,553.666574
2.1978035,3,555.34091
1.9602091,3,555.341
9.957162,11,555.341024
4.054115,5,556.856198
11.121556,12,556.856264
16.959011,18,556.856278
0.96601653,2,556.856289
1.9602091,3,556.856299
9.195798,10,558.937519
1.9602091,3,558.937595
9.959012,11,558.937613
8.957162,10,558.937628
4.1234093,5,560.464292
6.75792,8,560.464372
2.9592168,4,560.464392
12.959012,14,560.464407
11.959012,13,560.464421
14.98759,16,562.062557
13.959012,15,562.062645
3.9590473,5,562.062666
8.957167,10,562.062685
5.9590135,7,562.062701
7.8466315,9,562.062716
11.959012,13,563.53473
0.9258228,2,563.534808
5.9590135,7,563.534827
10.959012,12,563.534842
13.606208,15,565.754893
17.760149,19,565.755308
8.765956,10,565.755426
5.1215568,6,565.755517
7.765956,9,565.755604
0.96601653,2,565.75569
7.9571624,9,565.755778
12.957162,14,565.755863
16.760149,18,565.755941
8.197649,9,565.755955
5.790569,7,567.240604
9.760318,11,568.768986
1.278391,2,568.769069
15.957162,17,568.769089
7.9590125,9,568.769107
18.76032,20,568.769124
3.9590473,5,570.234822
14.85525,16,570.234903
9.959012,11,570.234923
1.9602091,3,570.234941
14.959012,16,570.234956
4.959018,6,570.234971
21.959011,23,570.234987
1.9602091,3,570.235002
2.123509,3,570.235016
6.9571667,8,572.497937
8.195335,9,572.498023
4.959018,6,572.498039
6.760154,8,572.498048
21.998787,23,572.498057
7.9590125,9,572.498066
3.9590473,5,572.498075
10.955321,12,574.072279
3.9590473,5,574.072364
8.959012,10,574.072388
6.7560787,8,574.072406
15.764106,17,575.663756
2.957371,4,575.663835
12.959012,14,575.663863
4.765962,6,575.663875
5.9590135,7,575.663885
14.567092,16,575.663896
1.7671529,3,575.663906
8.959012,10,575.663918
1.7649229,3,575.663934
10.050418,11,577.244057
1.9602091,3,577.244139
1.9602091,3,577.244159
8.758299,10,577.244174
8.195795,9,577.244189
4.957168,6,579.559623
19.368399,21,579.559711
6.9590125,8,579.55973
7.077473,8,579.559741
8.079323,9,579.559752
5.7905307,7,579.559762
13.074641,14,579.559773
2.2773986,3,581.143772
2.7613456,4,581.143837
11.078336,12,581.143849
1.9602091,3,582.923179
1.1985551,2,582.923274
20.953466,22,582.923301
1.9894304,3,582.923325
9.760318,11,582.923347
13.760154,15,582.923369
11.959012,13,584.455115
3.9590473,5,584.455182
1.9602091,3,584.455196
3.9590473,5,584.455206
14.959012,16,584.455215
7.9571624,9,584.455224
6.75792,8,584.455232
5.9245453,7,584.45524
7.9590125,9,584.455249
6.9571667,8,586.558519
2.0541613,3,586.558599
6.0783315,7,586.558623
4.959018,6,586.558642
7.209126,9,586.55866
4.2772,5,586.558676
10.959012,12,586.558693
3.9590473,5,586.55871
1.9602091,3,586.558727
1.1240078,2,588.316789
5.9590135,7,588.316869
18.760149,20,588.316886
8.760149,10,588.316896
8.924543,10,588.316907
1.1240078,2,589.860191
1.1240078,2,589.860365
6.9590125,8,589.866063
6.2771945,7,589.86612
12.275349,13,591.34525
13.855251,15,591.345336
10.654157,12,591.345353
10.959012,12,593.651551
2.9592168,4,593.651663
6.9590125,8,593.651686
10.957167,12,593.651705
0.96601653,2,595.032131
3.9590473,5,595.032215
12.788731,14,595.041734
5.9590135,7,595.041811
10.407984,12,595.04183
7.9590125,9,595.041847
4.1234093,5,596.671292
3.1234238,4,596.671383
5.9571724,7,596.671407
2.9573765,4,596.671427
6.9590125,8,598.23592
5.9590135,7,598.236002
6.9590125,8,598.236024
7.9590125,9,598.236043
14.786496,16,598.236061
2.9592168,4,598.236079
2.7613456,4,600.678895
6.195799,7,600.678987
7.9590125,9,600.67901
2.7591155,4,600.679028
20.760149,22,600.679044
5.9590135,7,600.67906
8.959012,10,602.219964
6.9590125,8,602.220061
11.957162,13,602.220089
4.076135,5,602.220109
3.9590473,5,603.768715
1.2765543,2,603.768786
2.1978035,3,603.768799
9.959012,11,603.768809
15.0487385,16,603.768819
15.209149,17,603.768828
14.957162,16,603.768837
1.9602091,3,603.768846
3.9590473,5,603.768854
9.959012,11,603.768863
8.959012,10,603.768871
4.054115,5,605.169252
11.957171,13,605.169327
6.9590125,8,605.169345
12.567093,14,607.532248
5.1215568,6,607.532409
2.9592168,4,607.532468
11.195798,12,607.532511
1.9602091,3,609.298584
9.957162,11,609.298648
14.955312,16,611.056997
2.9592168,4,611.057065
2.9592168,4,611.057078
7.790575,9,611.057089
16.760149,18,611.057099
15.957162,17,611.057109
4.760324,6,611.057117
7.0541134,8,612.567383
2.123509,3,612.567454
12.959012,14,612.567472
8.959012,10,612.567486
21.758299,23,612.567498
1.9602091,3,612.56751
1.9602091,3,612.567522
9.98944,11,614.727378
17.078331,18,614.727466
5.572381,7,614.727486
8.760154,10,614.727501
6.98944,8,614.727514
2.0541613,3,616.466528
9.959012,11,616.46659
14.054113,15,616.466604
5.9590135,7,616.466616
6.1234064,7,616.466625
3.9590473,5,618.141674
6.9590125,8,618.141759
6.9590125,8,618.141778
7.4079847,9,618.141793
11.197648,12,619.6344
17.760149,19,619.634489
9.98944,11,619.634513
8.959012,10,621.901639
3.9571974,5,621.901718
9.757918,11,621.901736
14.757918,16,621.901749
4.079329,5,621.901761
9.275344,10,623.651963
19.76114,21,623.652022
1.9602091,3,623.652038
11.957167,13,623.652047
2.7613456,4,623.652056
12.959012,14,623.652064
25.054111,26,625.273416
21.985739,23,625.273513
10.924557,12,625.273544
9.959012,11,625.273568
4.760324,6,625.273586
6.9590125,8,626.733543
7.98944,9,626.733631
7.1205325,8,626.733656
7.9590125,9,626.733674
8.193485,9,626.73369
4.7579536,6,626.733706
3.9894397,5,626.733721
1.9602091,3,626.733736
27.654541,29,626.73375
3.0505962,4,626.733765
1.9602091,3,628.899014
7.5952735,9,628.903711
10.054113,11,628.903768
3.9590473,5,628.903785
1.795329,3,628.903797
7.9590125,9,628.90382
12.957162,14,628.903832
4.959018,6,628.903842
11.957162,13,628.903853
9.957162,11,630.509129
6.2771945,7,632.138074
7.9223127,9,632.138149
15.359346,17,632.138166
1.9602091,3,632.138181
9.878642,11,633.531131
3.2140667,5,633.531211
1.9602091,3,633.531229
5.957164,7,633.531244
6.7601776,8,635.895332
11.121556,12,637.596513
12.955323,14,637.596609
5.9590135,7,637.596628
6.9553285,8,637.596639
7.957163,9,637.596648
4.959018,6,637.596657
12.561314,14,639.256497
3.9590473,5,639.256572
4.7579536,6,639.256589
14.957162,16,639.2566
4.7262053,6,639.256616
12.959012,14,639.256628
24.95716,26,640.901313
22.95716,24,640.901381
7.9590125,9,640.901394
7.0541134,8,640.901405
2.9592168,4,640.901414
21.197647,22,642.90377
7.987594,9,642.903857
3.9590473,5,642.903876
18.959011,20,642.903889
14.879468,16,642.903901
2.123509,3,642.903913
2.0541613,3,642.903924
4.2772,5,642.903935
4.959018,6,642.903945
5.9590135,7,644.502007
15.07425,16,644.502087
10.959012,12,644.502104
14.054113,15,644.502115
8.760149,10,644.502127
7.85525,9,644.502138
3.1234238,4,644.502148
7.1234064,8,645.91723
8.760149,10,645.91734
9.959012,11,645.917373
1.9602091,3,645.917395
2.9592168,4,645.917413
0.96601653,2,645.917425
11.959012,13,645.917437
0.96601653,2,645.917448
4.054115,5,647.511746
9.406142,11,647.511833
3.9590473,5,647.511853
20.052248,21,647.511868
10.794132,12,647.511883
6.957172,8,647.511897
4.959018,6,649.70264
11.959012,13,649.702718
1.9251442,3,649.702736
3.277229,4,649.702749
3.7611759,5,651.317545
4.761147,6,651.323006
11.756068,13,651.323069
15.054113,16,651.323093
1.9602091,3,651.323114
1.9602091,3,651.323132
7.7611413,9,651.323149
3.0541215,4,652.648425
1.9602091,3,652.648535
5.9571676,7,654.237217
2.123509,3,654.237301
5.9590135,7,654.237321
5.0761065,6,654.237338
3.9590473,5,654.237352
7.9590125,9,656.630021
9.959012,11,658.145667
19.924541,21,658.145749
15.757918,17,658.145771
3.9590473,5,658.145787
7.9590125,9,658.145803
16.123405,17,658.145819
3.9590473,5,659.627849
10.959012,12,659.62794
11.959012,13,659.627958
14.760149,16,659.627974
8.959012,10,659.627987
17.760149,19,659.628002
9.959012,11,661.246972
8.407984,10,661.247052
8.757918,10,661.247073
6.9590125,8,661.24709
10.760148,12,661.247107
3.9894397,5,661.247123
12.959012,14,661.247138
5.123407,6,661.247153
6.0541134,7,663.498351
9.757918,11,663.498425
1.9602091,3,663.498439
20.561287,22,663.498451
8.277194,9,663.498465
9.757918,11,663.49848
6.9590125,8,663.49849
5.9590135,7,665.098446
3.9590473,5,665.098532
21.561287,23,665.098554
8.123406,9,665.098574
4.959018,6,665.098593
10.959012,12,666.417109
10.957171,12,666.417188
1.1240078,2,666.417206
14.193484,15,666.41722
4.1234093,5,666.417233
4.2772,5,668.040126
11.959012,13,668.040215
9.197648,10,668.040238
3.9590473,5,668.040257
8.959012,10,668.040274
10.982558,12,668.040289
17.955048,19,670.234816
2.9592168,4,670.234895
11.957162,13,670.234917
1.9602091,3,670.234936
12.957162,14,670.234952
9.959012,11,670.234968
6.0481396,7,671.835348
1.9583726,3,671.835444
1.9602091,3,671.83547
4.9571776,6,671.835492
15.757918,17,673.298785
7.9590125,9,673.298876
1.9602091,3,673.298901
5.9590135,7,673.29892
7.2711134,8,673.298936
25.758299,27,673.298952
11.959012,13,673.298967
10.959012,12,674.908157
4.9571686,6,674.908227
4.806818,7,674.908245
2.0541613,3,674.908259
6.955058,8,674.908271
6.957172,8,677.041364
4.955063,6,677.041449
12.277194,13,677.04147
1.9583726,3,677.041491
7.9571714,9,677.041508
9.959012,11,678.710208
7.955048,9,678.710287
0.91561085,2,678.710304
2.5990593,4,678.710316
6.9555836,8,678.710327
6.459886,9,678.710338
10.957171,12,678.710348
10.952921,12,678.710358
6.4013586,8,680.1433
2.5160468,4,680.14339
9.955575,11,680.143414
17.95531,19,680.143434
5.357763,7,680.14345
2.4011736,4,680.143467
1.597429,3,680.143485
8.118222,9,680.1435
3.197027,5,681.747713
14.955299,16,681.74793
1.597429,3,681.747978
12.117316,13,681.747991
3.2045453,5,681.748002
3.2045453,5,683.848277
3.3671901,5,685.525249
5.794133,7,685.525322
12.041653,13,685.52534
5.1647544,7,687.137264
2.3974714,4,687.137352
2.1933,3,687.137374
4.361383,6,687.137392
7.206147,10,687.137407
8.797211,12,688.742601
3.9945443,6,688.742682
3.9945443,6,688.742702
16.95292,18,688.742718
10.963053,13,688.742733
15.119442,16,688.742747
4.003446,6,691.024984
11.363247,14,692.652699
8.003845,11,694.119422
7.199019,10,694.119542
5.6079545,8,694.119581
5.605719,8,695.752695
9.609555,13,695.75278
12.80074,15,695.752801
18.95716,20,695.752818
4.122764,6,695.752834
7.207992,10,695.75285
4.003446,6,695.752865
21.602125,24,695.75288
16.209814,20,699.693444
8.807637,12,701.136014
12.8141,17,701.136104
11.561285,13,701.136128
5.600436,8,701.136148
8.808419,12,702.930933
2.398546,4,702.931016
2.3959103,4,702.931037
6.409091,9,702.931053
10.410691,14,702.93107
5.605719,8,702.931087
6.4068556,9,705.254806
12.014809,16,706.975805
5.6587496,8,708.421743
14.756061,16,708.421819
1.7171644,3,708.421834
4.849576,7,708.421844
4.806818,7,708.421854
6.409091,9,708.421864
16.82386,22,708.421873
16.81978,22,708.421882
14.957171,16,710.005084
16.821625,22,710.005158
0.96601653,2,712.135555
12.70315,19,712.143964
5.162519,7,712.144044
10.577423,14,712.144068
21.578535,26,713.725044
25.94318,30,713.725177
17.516033,25,713.725221
14.770871,19,713.725263
11.725554,15,713.725305
5.7950687,7,715.106209
3.9590473,5,716.719697
2.5152087,4,716.719775
13.00529,16,716.719794
18.41417,24,718.968286
17.771246,22,718.968362
10.405466,14,718.96838
22.000801,30,720.597557
2.403409,4,720.597644
18.46713,24,721.939439
19.20333,28,721.939517
5.600436,8,723.500638
6.95738,9,723.500865
7.9571714,9,723.500948
8.00691,11,723.500966
13.791396,16,723.500981
2.398546,4,723.500995
3.1960056,5,725.700149
17.771513,21,725.70022
7.2659883,10,725.700236
12.974117,17,725.700247
13.168599,17,725.700258
5.3617992,8,725.700267
4.96418,7,727.330478
6.566453,9,727.334285
18.59099,26,727.334342
10.143146,14,727.334375
7.9928856,10,728.801732
14.153497,20,728.8018
6.7621646,9,728.801815
20.483986,23,730.431303
10.56211,13,730.43139
24.021088,30,730.431414
3.2575755,5,730.431432
16.452658,18,732.406602
6.358381,8,732.406671
6.0569415,9,732.406684
9.959832,12,732.406699
2.4011736,4,732.406708
2.403409,4,732.406717
1.9602091,3,732.406725
3.9590473,5,732.406735
12.562891,15,733.964542
1.9602091,3,733.96464
20.185766,26,733.969024
3.3671901,5,733.969072
11.161323,13,735.365651
5.9590135,7,735.365729
3.9590473,5,735.365747
5.9590135,7,735.365761
22.78223,29,735.365773
1.9602091,3,735.365784
22.367168,30,735.365796
3.9590473,5,737.119225
8.882913,11,737.119477
16.57509,21,737.119596
6.1234064,7,737.119712
2.9894383,4,737.119824
22.71935,30,739.406941
13.163558,15,739.407019
16.571405,21,739.407039
2.9894383,4,739.407054
2.2773986,3,739.40707
0.98938525,2,739.407084
17.5563,21,739.407098
13.2648535,19,739.407112
2.9592168,4,739.407126
7.47951,9,739.407139
1.0543947,2,739.407158
18.055616,23,741.100658
3.9590473,5,741.100863
1.278391,2,741.100888
6.76015,8,741.100902
23.273748,30,741.100913
15.219194,20,742.498213
11.163558,13,742.498316
4.959018,6,742.498346
2.1978035,3,744.148391
9.959012,11,744.148483
1.9602091,3,744.148507
3.9590473,5,744.148526
10.158695,12,744.148542
2.5660536,4,746.465213
1.9602091,3,746.465292
7.98944,9,746.465315
22.105145,27,748.103203
3.9590473,5,748.103281
8.197649,9,748.103298
7.362427,9,748.103313
14.88513,17,748.103325
21.165588,30,748.103337
1.9602091,3,749.83115
2.9592168,4,749.831242
4.959018,6,749.831263
18.060614,21,749.831279
8.959012,10,749.831296
1.1240078,2,749.831313
3.9894397,5,749.831329
6.1234064,7,749.831345
4.959018,6,749.83136
6.98944,8,749.831414
11.55905,13,749.831434
23.134771,28,751.358197
2.123509,3,751.358296
0.98938525,2,753.282848
13.603076,17,753.282945
7.9590125,9,753.28297
1.9602091,3,753.28299
15.964694,18,753.283007
15.334455,19,753.283024
9.959012,11,754.871357
11.054113,12,754.871449
10.959012,12,754.871467
13.959012,15,754.871477
7.9590125,9,754.871489
3.9590473,5,754.8715
8.959012,10,754.871511
5.9590135,7,754.871521
2.9592168,4,756.20604
0.96601653,2,756.206132
6.1234064,7,756.206155
4.959018,6,757.757963
3.9590473,5,757.758154
5.277195,6,757.758255
9.959012,11,757.758342
9.959012,11,760.069475
13.957162,15,761.602642
11.98944,13,761.603061
5.9590135,7,761.603254
9.959012,11,763.0669
8.054113,9,763.09546
3.9590473,5,763.095542
8.054113,9,763.095555
6.9590125,8,763.095565
7.277194,8,763.095574
12.277194,13,763.095583
7.1976485,8,763.095592
7.9590125,9,764.723305
3.9590473,5,764.723373
7.9590125,9,764.723388
1.1240078,2,764.723398
21.959011,23,764.723408
14.277194,15,764.723418
5.123407,6,764.723428
8.959012,10,766.795739
6.2771945,7,766.795825
15.98944,17,766.795839
16.959011,18,766.795848
7.9590125,9,766.795857
3.9590473,5,766.795866
5.9590135,7,766.795875
6.9590125,8,768.345864
1.9602091,3,768.345963
3.9590473,5,768.345984
2.9592168,4,768.345998
6.9590125,8,768.346012
7.9590125,9,768.346025
5.9590135,7,769.865314
1.9602091,3,769.865407
6.9590125,8,769.865432
9.959012,11,769.865447
9.277194,10,769.865462
20.959011,22,769.865475
14.959012,16,771.562152
11.959012,13,771.562251
22.95716,24,771.562271
8.98944,10,771.562288
1.9602091,3,771.562303
9.959012,11,771.562317
3.9894397,5,773.538498
11.277194,12,773.538583
1.9602091,3,773.538599
18.959011,20,773.538612
1.9602091,3,773.538625
8.959012,10,773.538636
8.197649,9,773.538648
1.9602091,3,774.864807
19.123405,20,774.864884
15.959012,17,776.502266
1.9602091,3,776.502355
18.959011,20,776.502376
6.9590125,8,776.502392
1.9602091,3,776.502409
5.9590135,7,778.222498
24.959011,26,778.222587
3.1234238,4,778.222609
3.1976752,4,778.222626
3.1234238,4,780.205112
5.9590135,7,780.205189
1.9602091,3,780.20521
7.98944,9,780.205227
9.959012,11,780.205243
8.959012,10,780.205258
3.277229,4,780.205273
6.9590125,8,780.205287
8.959012,10,780.205303
11.959012,13,780.205318
1.278391,2,780.205332
15.959012,17,781.953437
6.1234064,7,781.953513
4.959018,6,783.396155
4.959018,6,783.396224
3.0541215,4,783.396238
1.9602091,3,783.396249
1.9602091,3,785.00624
1.9602091,3,785.006322
1.9602091,3,785.006341
7.9590125,9,785.006355
22.989439,24,785.006368
9.959012,11,785.006382
4.054115,5,787.104865
9.98944,11,787.104932
12.959012,14,787.104948
11.959012,13,787.104958
11.123406,12,787.104967
13.277194,14,788.650764
14.123406,15,788.650834
12.98944,14,788.650851
4.2772,5,790.024356
4.959018,6,790.024436
14.959012,16,790.041971
12.959012,14,790.042053
12.197648,13,791.701068
15.959012,17,791.701336
3.277229,4,791.701468
1.9602091,3,791.701589
12.959012,14,791.701707
20.959011,22,791.701828
14.959012,16,791.701987
8.959012,10,793.906722
3.9894397,5,793.906793
10.794132,12,793.906807
11.123406,12,793.906817
13.959012,15,793.906826
9.123406,10,793.906836
5.0541134,6,793.906844
8.959012,10,793.906854
4.927462,6,793.906862
3.9590473,5,793.90687
7.9590125,9,793.906879
2.7661605,4,795.518243
7.9571624,9,795.523042
7.9571624,9,795.523108
14.054113,15,795.52313
4.170562,6,797.022405
6.7611413,8,797.022486
3.9590473,5,797.022505
1.1985551,2,797.02252
8.957162,10,797.022536
14.957162,16,797.02255
0.98938525,2,798.653601
1.9602091,3,798.653674
9.959012,11,798.65369
12.959012,14,798.653704
2.9592168,4,798.653716
5.9590135,7,798.653727
9.957162,11,798.653738
2.2755582,3,798.65375
2.9592168,4,798.653761
2.1978035,3,798.653771
2.9592168,4,798.653782
6.7601776,8,800.820415
11.957162,13,800.824991
9.957162,11,800.825047
4.8552513,6,800.825066
11.959012,13,802.455222
5.922313,7,802.455305
3.9590473,5,802.455325
8.765956,10,802.455344
1.7649229,3,802.455359
16.76114,18,803.842647
6.09447,9,803.842726
12.759291,14,803.842744
2.7591155,4,803.842758
9.959012,11,803.842772
17.957163,19,803.842784
3.9989178,5,803.842796
18.275343,19,803.842809
1.9602091,3,803.842822
6.406141,8,803.842836
11.052263,12,805.349005
22.275343,23,805.349092
6.1234064,7,805.349129
6.9245577,8,805.349146
12.758299,14,807.651946
8.407984,10,807.652035
1.9602091,3,809.120102
0.98938525,2,809.120186
1.9602091,3,809.120211
6.75792,8,810.60086
5.9590135,7,810.600943
6.1234064,7,810.600961
7.9590125,9,810.600973
7.996555,9,812.355895
7.4079847,9,812.35598
6.9590125,8,812.356002
10.957162,12,812.356019
10.760148,12,814.596628
6.9590125,8,814.596713
5.9590135,7,814.596734
7.0541134,8,814.596749
8.760149,10,814.596767
1.1985551,2,816.020281
12.197648,13,816.020372
1.9602091,3,817.366795
7.9590125,9,817.366895
9.959012,11,817.370566
6.9590125,8,817.370632
10.054113,11,817.370653
1.9602091,3,817.370672
11.957167,13,817.37069
8.959012,10,817.370706
3.9590473,5,819.030499
11.277194,12,819.030754
7.9590125,9,819.030889
4.98944,6,819.031007
9.277194,10,819.031132
6.9590125,8,821.319668
15.760149,17,821.319766
12.277194,13,821.319786
10.959012,12,821.319801
11.959012,13,821.319816
9.959012,11,822.866467
3.9590473,5,822.866552
1.9602091,3,822.8955
16.959011,18,822.895581
13.275344,14,822.895596
5.9590135,7,822.895607
1.9602091,3,824.362895
13.959012,15,824.362982
2.9573765,4,824.363003
7.9590125,9,824.363021
9.957171,11,824.363037
11.959012,13,826.040788
5.9590135,7,826.040869
22.275343,23,826.040889
1.7671529,3,826.040903
8.123406,9,826.040917
11.123406,12,827.95921
11.957162,13,827.959295
18.920578,20,827.964799
1.9602091,3,827.964932
3.9590473,5,827.964955
8.959012,10,827.964972
13.957162,15,829.65036
3.9590473,5,829.650428
1.278391,2,829.650442
7.7603183,9,829.650451
5.998807,7,829.65046
5.760319,7,829.650469
6.9590125,8,831.047073
9.959012,11,831.047181
15.959012,17,831.047203
1.9602091,3,832.832191
15.957162,17,832.832278
21.758307,23,832.832302
15.959012,17,832.83232
10.054113,11,832.832337
3.9590473,5,832.832353
1.9602091,3,832.832369
0.96601653,2,832.832384
0.98938525,2,835.0386
10.85525,12,835.038696
7.9590125,9,835.038721
2.9592168,4,835.038741
6.9590125,8,836.760013
18.959011,20,836.760082
3.9590473,5,836.760098
17.760149,19,836.760109
10.957162,12,836.760121
7.4079847,9,836.760131
7.9590125,9,837.942921
7.277194,8,837.942999
24.959011,26,837.943017
6.0541134,7,837.943031
1.278391,2,839.534856
4.1976533,5,839.534933
1.278391,2,841.722377
10.959012,12,843.423
13.959012,15,843.423651
15.277194,16,843.423827
11.98944,13,843.424507
3.9590473,5,843.424661
10.959012,12,843.424796
9.959012,11,843.42595
4.959018,6,844.901983
21.959011,23,844.905438
6.0541134,7,844.905491
3.9590473,5,844.905514
5.9590135,7,844.905532
19.959011,21,844.905549
3.9590473,5,846.727916
6.9590125,8,846.728031
12.959012,14,846.728063
10.959012,12,848.807214
10.959012,12,848.807283
9.959012,11,848.807302
5.9590135,7,848.807314
2.9592168,4,848.807325
7.9590125,9,848.807335
10.054113,11,848.807345
6.9590125,8,848.807355
13.959012,15,850.514957
5.1976495,6,850.515022
1.9602091,3,850.518771
13.277194,14,850.518826
16.957167,18,850.518841
5.9590135,7,850.518854
2.9592168,4,850.518866
10.959012,12,850.518877
17.959011,19,850.518888
12.959012,14,850.5189
10.959012,12,852.067715
13.959012,15,852.067781
16.407984,18,852.067795
3.9590473,5,852.067806
12.197648,13,852.067816
1.9602091,3,853.77543
8.959012,10,853.775751
15.959012,17,853.775933
1.9602091,3,853.776103
7.9590125,9,853.77627
12.959012,14,853.776427
1.9602091,3,855.848532
4.959018,6,855.855129
20.959011,22,855.855197
1.9602091,3,855.855216
1.9602091,3,855.855231
8.957171,10,857.442763
1.9583726,3,857.442849
5.9590135,7,857.442872
4.1931405,5,857.442893
1.9583726,3,857.442912
2.7943366,4,858.817471
14.050589,15,858.817553
12.194208,13,858.817574
7.9859824,9,858.817589
3.9590473,5,858.817604
3.5988894,5,858.817618
4.9571686,6,860.564414
1.1985551,2,860.564507
23.121555,24,860.56453
5.0522633,6,860.564551
3.8554845,5,860.564567
5.9590135,7,860.564584
3.40935,5,862.958972
3.2171164,5,862.959054
2.5701838,4,862.959077
3.2171164,5,862.959094
0.96601653,2,862.959109
3.1952856,5,862.959126
1.9583726,3,864.621623
1.9583726,3,864.621695
10.957171,12,864.621711
7.760178,9,866.054571
7.9590125,9,866.054749
9.754371,11,866.054834
4.2102275,7,866.0549
3.9572065,5,866.054968
12.199398,14,867.703717
16.258707,18,867.703805
1.597429,3,867.703831
1.9602091,3,867.703853
11.957162,13,867.703871
13.758299,15,869.90654
4.959018,6,869.906609
6.7261667,8,869.906623
12.9531975,14,869.906632
3.9590473,5,869.906641
11.189172,12,869.906649
7.05015,8,871.537657
6.952923,8,871.537745
20.953197,22,871.537765
12.788727,14,871.537782
5.9571676,7,871.537796
7.7561946,9,871.53781
12.652302,14,871.537826
12.955313,14,873.098518
11.754322,13,873.098602
9.957167,11,874.617958
4.271119,5,874.618046
5.9529333,7,874.618067
4.058712,6,874.618083
22.959011,24,874.618099
20.009125,23,874.618114
1.597429,3,874.618127
16.199347,18,874.618141
3.2023098,5,877.006752
14.756191,16,877.006851
9.957163,11,877.006867
11.955049,13,878.601087
9.955057,11,878.601173
24.754066,26,878.601195
1.597429,3,878.601211
15.559435,17,878.601225
7.207992,10,878.601239
9.959012,11,879.93123
1.597429,3,879.931317
7.2053647,10,879.931341
5.725037,8,879.931361
3.197027,5,879.931377
4.806818,7,879.931392
2.4489145,4,881.598546
15.985476,17,881.598798
10.054113,11,881.598926
2.3959103,4,881.599045
19.95292,21,881.599167
6.4068556,9,883.901392
5.6079545,8,883.905802
15.561285,17,883.905846
1.6022727,3,883.905859
5.600436,8,885.666511
2.517864,4,885.666596
8.006501,11,885.666619
3.197027,5,885.666639
4.0008187,6,885.666656
9.613636,13,887.101631
7.2102275,10,888.721214
5.7224097,8,888.721467
6.4015727,9,890.837502
8.810265,12,890.837583
2.5152087,4,890.837601
3.197027,5,890.837615
5.600436,8,892.021164
11.215908,15,892.021248
12.810661,17,893.470599
2.517864,4,895.174486
4.806818,7,895.174581
15.333387,20,895.174604
10.409909,14,895.174621
10.412537,14,895.174638
8.807637,12,895.174655
12.014809,16,895.174672
6.404228,9,897.698222
15.338671,20,897.698314
10.407253,14,897.698335
0.8011364,2,899.127471
12.932635,17,899.12755
16.821625,22,899.127569
8.011364,11,899.127584
8.011364,11,899.127597
7.207992,10,900.416868
14.412933,19,900.416948
13.619316,18,902.161531
11.261419,15,902.161617
10.407253,14,902.161635
13.016271,17,904.072061
8.064394,11,904.07214
10.414772,14,904.072163
6.4015727,9,905.799141
11.215908,15,905.799237
4.0008187,6,905.799261
4.003446,6,905.799281
5.6079545,8,905.799299
8.369301,11,907.344271
5.0525584,7,907.344514
7.2102275,10,907.344649
4.5566325,6,20234.152013
5.157236,7,20234.157955
4.285017,6,20236.336042
2.403409,4,20236.336135
7.7292285,10,20236.336161
18.418613,24,20236.336182
7.370245,10,20238.052482
7.161357,9,20238.052562
5.1957994,6,20238.052582
24.392021,30,20238.052599
4.9668355,7,20238.052616
1.278391,2,20238.05263
3.9590473,5,20238.052646
14.5473795,19,20238.052661
6.0852094,8,20238.052676
16.182741,21,20238.052691
20.827305,27,20238.052705
13.176118,17,20239.84258
19.21975,25,20239.84267
5.477081,7,20239.842694
6.997103,9,20239.842714
13.125396,18,20239.84273
1.9602091,3,20241.717463
14.413584,18,20241.717543
11.968176,15,20241.717562
9.599248,12,20241.717576
3.7603533,5,20241.717591
15.772534,20,20241.717605
1.9602091,3,20244.431649
1.9894304,3,20244.43175
1.9602091,3,20244.431773
4.7579536,6,20244.431791
18.377264,23,20244.431809
5.56132,7,20244.431827
8.765865,11,20244.431844
1.9602091,3,20244.431861
15.817074,19,20246.020698
6.5868554,8,20246.020803
17.777199,22,20246.020825
12.968147,16,20246.020844
1.9894304,3,20246.020862
6.5917125,8,20246.020879
23.39783,30,20247.63875
17.771513,21,20247.638846
1.1985551,2,20247.638867
12.564732,15,20249.279766
7.760149,9,20249.279864
18.866508,24,20249.279896
0.96601653,2,20249.27992
5.9590135,7,20249.279942
11.765831,14,20249.279963
3.9590473,5,20251.614031
3.9590473,5,20251.614124
9.651529,11,20251.614146
0.96601653,2,20251.614164
20.383932,26,20251.614181
3.9590473,5,20253.342788
1.278391,2,20253.342893
7.277194,8,20253.342917
5.98944,7,20255.075628
8.277194,9,20255.075889
18.026386,22,20255.076009
2.123509,3,20255.076117
3.9590473,5,20255.076221
13.399959,15,20255.076326
5.9590135,7,20257.016452
26.455597,30,20257.016527
6.9590125,8,20257.016542
9.959012,11,20259.925669
7.277194,8,20259.92577
3.9590473,5,20259.925791
1.9602091,3,20259.925811
12.123406,13,20262.028646
2.9592168,4,20262.028747
12.959012,14,20262.034196
6.9590125,8,20262.034219
15.959012,17,20262.034236
10.959012,12,20262.034253
3.9590473,5,20262.034269
19.363241,22,20262.034285
15.55905,17,20263.604137
5.9590135,7,20263.604239
2.9592168,4,20263.604261
8.959012,10,20263.60428
25.490868,29,20263.604297
10.98944,12,20263.604315
13.277194,14,20263.60433
1.9602091,3,20265.160633
1.1985551,2,20265.160939
11.959012,13,20265.161186
